item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
METAL-000078	镀锌角钢	规格：4*4；表面：镀锌	根	金属材料	型钢	角钢	三级名称脱水	high	表面处理：镀锌	该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000081	镀锌方钢	规格：6*6*5；表面：镀锌	米	金属材料	型钢	方钢	三级名称脱水	high	表面处理：镀锌	该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000082	角钢	规格：40*5	米	金属材料	型钢	角钢	脱水保留	high		该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000083	扁钢	规格：50*5	米	金属材料	型钢	扁钢	脱水保留	high		该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000090	镀锌角钢	规格：4*4*0.5；表面：镀锌	米	金属材料	型钢	角钢	三级名称脱水	high	表面处理：镀锌	该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000097	滑槽	形状：C型；材质：不锈钢	米	金属材料	型钢	滑槽	复核	medium	截面形状：C型；材质：不锈钢	该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	采购前确认是标准金属型材还是定制导轨滑槽，并补齐尺寸和厚度。
METAL-000105	工字钢	规格：14#	米	金属材料	型钢	工字钢	脱水保留	high		该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000106	角钢	规格：40*40	根	金属材料	型钢	角钢	脱水保留	high		该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000109	槽钢	规格：10#	米	金属材料	型钢	槽钢	脱水保留	high		该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000110	槽钢	规格：8#	米	金属材料	型钢	槽钢	脱水保留	high		该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000112	角钢	规格：50*50	米	金属材料	型钢	角钢	脱水保留	high		该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000122	槽钢	规格：6#	米	金属材料	型钢	槽钢	脱水保留	high		该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000123	B型槽钢	规格：20#B	米	金属材料	型钢	槽钢	三级名称脱水	high	型号/截面：B型	该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000124	B型槽钢	规格：16#B	米	金属材料	型钢	槽钢	三级名称脱水	high	型号/截面：B型	该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000139	工字钢	规格：16#	米	金属材料	型钢	工字钢	脱水保留	high		该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000168	B型槽钢	型号：B型；规格：10#	米	金属材料	型钢	槽钢	三级名称脱水	high	型号/截面：B型	该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
METAL-000169	镀锌角钢	表面处理：镀锌；规格：40*40	米	金属材料	型钢	角钢	三级名称脱水	high	表面处理：镀锌	该物料为金属型材或条状件，三级名称保留截面/型材类型，材质、表面处理、规格和执行标准保留为SKU规格。	补齐材质牌号、截面尺寸、厚度、长度、执行标准和表面处理。
CONST-000039	绝缘橡胶板	特性：绝缘；厚度：3mm	KG	电气电料	电工辅材	绝缘橡胶板	脱水保留	high		该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐耐压等级、幅宽、长度和按KG采购的换算依据。
ELEC-000005	电工胶布	品牌：3M；颜色：透明	个	电气电料	电工辅材	绝缘胶带	三级名称修正	high	俗称：电工胶布	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、颜色、耐压等级和阻燃等级。
ELEC-000008	线盒	安装方式：明装	个	电气电料	电工辅材	线盒	脱水保留	high		该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-000019	电工胶布	品牌：3M	个	电气电料	电工辅材	绝缘胶带	三级名称修正	high	俗称：电工胶布	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、颜色、耐压等级和阻燃等级。
ELEC-000021	钢钉线卡	规格：20	个	电气电料	电工辅材	线卡	三级名称脱水	high	结构：带钢钉	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-000022	镀锌电线架	材质：镀锌；位数：4位	个	电气电料	电工辅材	电线架	三级名称脱水	high	表面处理：镀锌	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-000037	线槽	规格：30*15	米	电气电料	电工辅材	线槽	脱水保留	high		该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-000083	绝缘胶带	类型：绝缘胶带	卷	电气电料	电工辅材	绝缘胶带	脱水保留	high		该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、颜色、耐压等级和阻燃等级。
ELEC-000110	PVC线管	规格：25；材质：PVC	米	电气电料	电工辅材	线管	三级名称脱水	high	材质：PVC	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-000121	电箱门锁	规格/型号：325；用途：电箱门	个	电气电料	电工辅材	电箱锁	三级名称修正	high	部位：门	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-000133	电工胶布	品牌：3M；类型：电工胶布	卷	电气电料	电工辅材	绝缘胶带	三级名称修正	high	俗称：电工胶布	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、颜色、耐压等级和阻燃等级。
ELEC-000134	防水电工胶布	宽度：25mm；功能：防水	卷	电气电料	电工辅材	绝缘胶带	三级名称修正	high	俗称：电工胶布；功能：防水	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、颜色、耐压等级和阻燃等级。
ELEC-000163	PVC线槽	品牌：公牛；材质：PVC；规格：25mm	米	电气电料	电工辅材	线槽	三级名称脱水	high	材质：PVC	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-000165	电箱锁	适用对象：电箱；类型：锁	套	电气电料	电工辅材	电箱锁	脱水保留	high		该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-000173	电箱提手	用途：电箱；部件：提手	个	电气电料	电工辅材	电箱提手	脱水保留	high		该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-000184	电柜风扇防雨罩组合	用途：电柜；包含：风扇+防雨罩；电压：380V	个	电气电料	电工辅材	风扇防雨罩组合	复核	medium	用途：电柜；组合：风扇+防雨罩	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	确认是否作为组合件建档，补齐风扇尺寸、功率、防护等级和防雨罩尺寸。
ELEC-000189	电柜散热风机	用途：电柜散热；类型：风机	只	电气电料	电工辅材	散热风机	三级名称脱水	high	用途：电柜散热	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐电压、功率、尺寸、风量和防护等级。
ELEC-000213	电线扎丝	用途：电线绑扎	卷	电气电料	电工辅材	扎丝	三级名称脱水	high	用途：电线绑扎	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-000217	高压防水自粘带	品牌：3M；特性：高压防水；类型：自粘带	卷	电气电料	电工辅材	自粘带	三级名称脱水	high	特性：高压防水	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、耐压等级和材质。
ELEC-000218	接地桩	用途：接地；规格：M16*1m	根	电气电料	电工辅材	接地桩	脱水保留	high		该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-000235	接地桩套件	表面处理：镀锌；规格：18*1m；配置：带螺丝	根	电气电料	电工辅材	接地桩	三级名称脱水	high	配置：套件；表面处理：镀锌	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-000238	电缆三角支架	用途：电缆；结构：三角支架；高度：0.45m	只	电气电料	电工辅材	电缆支架	三级名称脱水	high	结构：三角支架	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐规格、材质、适配对象、阻燃/绝缘等级和安装方式。
ELEC-TIE-000001	扎带	规格：10*400	包	电气电料	电工辅材	扎带	脱水保留	high		该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
ELEC-TIE-000002	扎带	规格：10*500	包	电气电料	电工辅材	扎带	脱水保留	high		该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
ELEC-TIE-000003	扎带	规格：10*50；包装：200根/包	包	电气电料	电工辅材	扎带	脱水保留	high		该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
ELEC-TIE-000004	尼龙扎带	规格：10*500；包装：大包	包	电气电料	电工辅材	扎带	三级名称脱水	high	材质：尼龙	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
ELEC-TIE-000005	尼龙扎带	规格：10*50cm；材质：尼龙	包	电气电料	电工辅材	扎带	三级名称脱水	high	材质：尼龙	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
ELEC-TIE-000006	尼龙扎带	规格：10*40cm；材质：尼龙	包	电气电料	电工辅材	扎带	三级名称脱水	high	材质：尼龙	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
ELEC-TIE-000007	尼龙扎带	规格：10*30cm；材质：尼龙	包	电气电料	电工辅材	扎带	三级名称脱水	high	材质：尼龙	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
ELEC-TIE-000008	扎带	规格：8*300	个	电气电料	电工辅材	扎带	脱水保留	high		该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
ELEC-TIE-000009	尼龙扎带	材质：尼龙；规格：10*500	包	电气电料	电工辅材	扎带	三级名称脱水	high	材质：尼龙	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
ELEC-TIE-000010	尼龙扎带	材质：尼龙；规格：10*400	包	电气电料	电工辅材	扎带	三级名称脱水	high	材质：尼龙	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
ELEC-TIE-000011	尼龙扎带	材质：尼龙；规格：8*300	包	电气电料	电工辅材	扎带	三级名称脱水	high	材质：尼龙	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
ELEC-TIE-000012	尼龙扎带	材质：尼龙；规格：10*500	包	电气电料	电工辅材	扎带	三级名称脱水	high	材质：尼龙	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
ELEC-TIE-000013	尼龙扎带	材质：尼龙；规格：10*400	包	电气电料	电工辅材	扎带	三级名称脱水	high	材质：尼龙	该物料为电气安装、绝缘、绑扎、线缆支撑或电箱附属辅材，三级名称保留稳定辅材类型，规格和适配对象下压。	补齐宽度、长度、材质、颜色和包装数量。
PIPE-000318	胶管总成	螺纹/规格：36*2；层数：2层；长度：12米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000319	胶管总成	螺纹/规格：36*2；层数：2层；长度：17.7米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000320	胶管总成	螺纹/规格：36*2；层数：2层；长度：5.2米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000321	胶管总成	螺纹/规格：36*2；层数：2层；长度：7.9米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000322	胶管总成	螺纹/规格：36*2；层数：2层；长度：15.9米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000323	胶管总成	螺纹/规格：36*2；层数：2层；长度：2.3米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000324	胶管总成	螺纹/规格：36*2；层数：2层；长度：3.4米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000325	胶管总成	螺纹/规格：36*2；层数：2层；长度：3.9米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000326	胶管总成	螺纹/规格：36*2；层数：2层；长度：1.1米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000327	胶管总成	螺纹/规格：36*2；层数：2层；长度：7.5米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000328	胶管总成	螺纹/规格：36*2；层数：2层；长度：1米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000329	胶管总成	螺纹/规格：36*2；层数：2层；长度：1.3米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000330	胶管总成	螺纹/规格：36*2；层数：2层；长度：5.9米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000331	胶管总成	螺纹/规格：36*2；层数：2层；长度：3.3米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000342	胶管总成	螺纹/规格：36*2；层数：2层；长度：8.3米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000343	胶管总成	螺纹/规格：36*2；层数：2层；长度：4.2米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000344	胶管总成	螺纹/规格：36*2；层数：2层；长度：1.2米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000345	胶管总成	螺纹/规格：36*2；层数：2层；长度：7.3米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000363	胶管总成	规格：36*2H；层数：2层；长度：3米	条	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质、扣压标准，并确认36*2H中H的含义。
PIPE-000364	胶管总成	规格：36*2H；层数：2层；长度：2米	条	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质、扣压标准，并确认36*2H中H的含义。
PIPE-000379	胶管总成	螺纹/规格：36*2；层数：2层；长度：2.5米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000380	胶管总成	螺纹/规格：36*2；层数：2层；长度：10米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000381	胶管总成	螺纹/规格：36*2；层数：2层；长度：11米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000382	胶管总成	螺纹/规格：36*2；层数：2层；长度：15米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000387	胶管总成	螺纹：M20*1.5；层数：2层；长度：1米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000388	胶管总成	螺纹：M20*1.5；层数：2层；长度：0.5米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质和扣压标准。
PIPE-000391	胶管总成	规格：36*2H；层数：2层；长度：2.5米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质、扣压标准，并确认36*2H中H的含义。
PIPE-000392	胶管总成	规格：36*2H；层数：2层；长度：1米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质、扣压标准，并确认36*2H中H的含义。
PIPE-000393	胶管总成	规格：36*2H；层数：2层；长度：3.4米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质、扣压标准，并确认36*2H中H的含义。
PIPE-000394	胶管总成	规格：36*2H；层数：2层；长度：12米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质、扣压标准，并确认36*2H中H的含义。
PIPE-000395	胶管总成	规格：36*2H；层数：2层；长度：10米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质、扣压标准，并确认36*2H中H的含义。
PIPE-000396	胶管总成	规格：36*2H；层数：2层；长度：11米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质、扣压标准，并确认36*2H中H的含义。
PIPE-000397	胶管总成	规格：36*2H；层数：2层；长度：14米	根	液压气动	胶管总成	胶管总成	脱水保留	high		该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	补齐压力等级、接头形式、材质、扣压标准，并确认36*2H中H的含义。
PIPE-000438	高压管总成	直径：Φ13；长度：50m；配置：两端接头	根	液压气动	胶管总成	胶管总成	三级名称修正	medium	工况：高压（压力等级未明）	该物料为带长度、规格和接头信息的液压管路总成，三级名称保留总成类型，长度、螺纹、层数和接头形式作为SKU规格。	采购前确认是否为胶管总成，并补齐压力等级、材质和两端接头形式。
