item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
PIPE-000013	水管钩	规格：25	个	紧固件与连接件	管卡/抱箍	水管钩	脱水保留	high		水管钩为管路固定件稳定名称，25为规格。	补充材质和表面处理。
PIPE-000037	重型管卡	规格：135；类型：重型	个	紧固件与连接件	管卡/抱箍	管卡	三级名称脱水	high		重型为结构/承载属性，三级名称归并为管卡。	补充材质、表面处理和适配管径。
PIPE-000063	抱箍钢卡	规格：325；特征：加厚；材质：钢	个	紧固件与连接件	管卡/抱箍	抱箍	三级名称修正	high		钢卡为现场叫法，材质和加厚已在规格中，核心形态为抱箍。	补充表面处理、宽度和孔距。
PIPE-000072	管卡	规格：32；类型：管卡	个	紧固件与连接件	管卡/抱箍	管卡	脱水保留	high		管卡为核心固定件名称，类型重复不进入三级名。	补充材质、表面处理和适配管材。
PIPE-000094	PVC管卡	品牌：公元；材质：PVC；规格：40	个	紧固件与连接件	管卡/抱箍	管卡	三级名称脱水	high		PVC和公元为材质/品牌，三级名称归并为管卡。	确认适配管材和安装方式。
PIPE-000098	管卡	品牌：公元；规格：110	个	紧固件与连接件	管卡/抱箍	管卡	脱水保留	high		管卡为核心固定件名称，品牌和规格留在SKU。	补充材质和适配管材。
PIPE-000116	PPR管卡	品牌：公元；规格：25；类型：管卡	个	紧固件与连接件	管卡/抱箍	管卡	三级名称脱水	high	材质：PPR	PPR为材质/适配管材信息，三级名称归并为管卡。	确认材质、适配管材和安装方式。
PIPE-000132	双联重型管卡	适配管径：40；用途：注浆管；型式：重型卡槽两联	个	紧固件与连接件	管卡/抱箍	管卡	三级名称脱水	high		双联、重型和注浆管用途均为规格属性，三级名称保留管卡。	补充材质、表面处理和安装孔距。
PIPE-000133	卡槽导轨	适配管径：40；用途：注浆管	条	紧固件与连接件	管卡/抱箍	卡槽导轨	脱水保留	high		卡槽导轨为管卡配套固定导轨形态，适配管径和用途留在规格。	补充材质、长度和孔距。
PIPE-000152	双联重型管卡	规格：40*2；型式：双联重型	套	紧固件与连接件	管卡/抱箍	管卡	三级名称脱水	high		双联和重型为型式属性，三级名称归并为管卡。	补充材质、表面处理和安装孔距。
PIPE-000280	铝合金抱箍	规格：50；材质：铝合金	个	紧固件与连接件	管卡/抱箍	抱箍	三级名称脱水	high		铝合金为材质，抱箍为核心形态。	补充宽度和适配管径说明。
PIPE-000281	铝合金抱箍	规格：80；材质：铝合金	个	紧固件与连接件	管卡/抱箍	抱箍	三级名称脱水	high		铝合金为材质，抱箍为核心形态。	补充宽度和适配管径说明。
PIPE-000282	管卡	规格：100	个	紧固件与连接件	管卡/抱箍	管卡	脱水保留	high		管卡为核心固定件名称，100为规格。	补充材质、表面处理和适配管材。
PIPE-000286	管卡	规格：65	个	紧固件与连接件	管卡/抱箍	管卡	脱水保留	high		管卡为核心固定件名称，65为规格。	补充材质、表面处理和适配管材。
PIPE-000287	管卡	规格：80	个	紧固件与连接件	管卡/抱箍	管卡	脱水保留	high		管卡为核心固定件名称，80为规格。	补充材质、表面处理和适配管材。
PIPE-000294	骑马卡	公称直径：DN200；材质：不锈钢	个	紧固件与连接件	管卡/抱箍	骑马卡	脱水保留	high		骑马卡为核心固定件名称，口径和材质留在规格。	补充厚度和孔距。
PIPE-000332	骑马卡	定制：是；规格：36；材质：不锈钢；厚度/螺纹：36*2.0	件	紧固件与连接件	管卡/抱箍	骑马卡	脱水保留	high		骑马卡为核心固定件名称，定制和尺寸留在规格。	补充图纸、孔距和适配口径。
PIPE-000335	管夹	联数：六联；规格：36	组	紧固件与连接件	管卡/抱箍	管夹	脱水保留	high		管夹为核心固定件名称，六联为规格属性。	补充材质、型号和安装孔距。
PIPE-000336	管夹	联数：单管；规格：36	只	紧固件与连接件	管卡/抱箍	管夹	脱水保留	high		管夹为核心固定件名称，单管为规格属性。	补充材质、型号和安装孔距。
PIPE-000376	重型矿井卡箍	品牌：迈克；规格：DN150；类型：重型矿井卡箍	只	紧固件与连接件	管卡/抱箍	卡箍	三级名称脱水	high		重型、矿井工况和品牌为规格属性，核心形态为卡箍。	补充材质、压力等级和密封圈规格。
PIPE-000383	重型管夹	规格：36；类型：重型管夹	只	紧固件与连接件	管卡/抱箍	管夹	三级名称脱水	high		重型为结构/承载属性，三级名称归并为管夹。	补充材质、型号和安装孔距。
PIPE-000384	重型六联管夹	联数：6联；类型：重型	组	紧固件与连接件	管卡/抱箍	管夹	三级名称脱水	high		重型和六联为规格属性，三级名称归并为管夹。	补充规格、材质和安装孔距。
PIPE-000454	卡箍	规格：50；类型：卡箍	只	紧固件与连接件	管卡/抱箍	卡箍	脱水保留	high		卡箍为核心固定件名称，类型重复不进入三级名。	补充材质和适配管径说明。
PIPE-000459	镀锌骑马卡	表面：镀锌；规格：Φ200；类型：骑马卡	个	紧固件与连接件	管卡/抱箍	骑马卡	三级名称脱水	high		镀锌为表面处理，骑马卡为核心形态。	补充材质、厚度和孔距。
PIPE-000474	抱箍	规格：80；类型：抱箍	只	紧固件与连接件	管卡/抱箍	抱箍	脱水保留	high		抱箍为核心固定件名称，类型重复不进入三级名。	补充材质、适配管径和宽度。
