item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
SPARE-000110	螺杆泵电机套装	功率：2.2kW；材质：不锈钢；组成：螺杆泵+电机	套	施工机具设备	泵类设备	螺杆泵电机套装	三级名称脱水	high		不锈钢和功率下压，套装形态保留在三级。	补齐流量、压力、口径、电机电压和连接方式。
SPARE-000112	水泵	功率：7500W；扬程：50米	台	施工机具设备	泵类设备	水泵	复核	low		仅有通用水泵名称，无法确认潜水、管道、自吸或其他泵型。	采购前确认泵型、用途、流量、口径和电压。
SPARE-000113	污水泵	功率：5.5kW；类型：污水泵	台	施工机具设备	泵类设备	污水泵	脱水保留	high		污水泵为稳定泵型，功率留规格。	补齐流量、扬程、口径和电压。
SPARE-000119	齿轮泵	功率：2.2kW；类型：齿轮泵	台	施工机具设备	泵类设备	齿轮泵	脱水保留	high		齿轮泵为稳定泵型，功率留规格。	补齐流量、压力、口径和型号。
SPARE-000123	管道泵	功率：5.5kW；口径/规格：50	台	施工机具设备	泵类设备	管道泵	脱水保留	high		管道泵为稳定泵型，功率和口径留规格。	补齐流量、扬程、电压和连接方式。
SPARE-000139	潜水泵	电压：220V；功率：370W；出口：1寸	台	施工机具设备	泵类设备	潜水泵	脱水保留	high		潜水泵为稳定泵型，电压、功率和出口留规格。	补齐流量、扬程和材质。
SPARE-000140	供水增压泵	用途：供水增压	台	施工机具设备	泵类设备	增压泵	三级名称脱水	high	用途：供水	供水为用途属性，三级按增压泵归并。	补齐功率、流量、扬程、口径和电压。
FAST-000003	垫圈	规格：14	个	紧固件与连接件	垫圈/垫片	平垫圈	三级名称修正	high	类型依据别名：平垫片	别名指向平垫片，按平垫圈归并，规格留规格。	确认规格14是否为M14，并补齐材质和执行标准。
FAST-000006	垫圈	规格：M30	个	紧固件与连接件	垫圈/垫片	平垫圈	三级名称修正	high	类型依据别名：平垫片	别名指向平垫片，按平垫圈归并，规格留规格。	补齐材质、厚度和执行标准。
FAST-000007	垫圈	规格：M27	个	紧固件与连接件	垫圈/垫片	平垫圈	三级名称修正	high	类型依据别名：平垫片	别名指向平垫片，按平垫圈归并，规格留规格。	补齐材质、厚度和执行标准。
FAST-000030	垫圈	规格：M10	个	紧固件与连接件	垫圈/垫片	垫片	复核	medium		名称和别名未明确平垫、弹垫或密封垫，仅临时按垫片。	采购前确认垫片类型、材质、厚度和执行标准。
FAST-000049	垫圈	规格：M24	个	紧固件与连接件	垫圈/垫片	垫片	三级名称脱水	medium	特征：加厚	加厚为厚度特征，不进入三级；类型未明确平垫或加工垫。	补齐材质、厚度、外径和执行标准。
FAST-000057	垫圈	规格：M27	个	紧固件与连接件	垫圈/垫片	垫片	复核	medium		名称和别名未明确平垫、弹垫或密封垫，仅临时按垫片。	采购前确认垫片类型、材质、厚度和执行标准。
FAST-000066	垫圈	规格：M30	个	紧固件与连接件	垫圈/垫片	垫片	复核	medium		名称和别名未明确平垫、弹垫或密封垫，仅临时按垫片。	采购前确认垫片类型、材质、厚度和执行标准。
FAST-000070	垫圈	规格：M18*50*60mm	只	紧固件与连接件	垫圈/垫片	垫片	三级名称脱水	medium	特征：加厚	加厚和复合尺寸为规格属性，三级按垫片。	补齐材质、内径、外径、厚度和是否非标加工。
FAST-000077	垫圈	材质：304不锈钢；规格：M6	只	紧固件与连接件	垫圈/垫片	垫片	三级名称脱水	medium	特征：加厚	304不锈钢和加厚为规格属性，类型未明确平垫或加工垫。	补齐外径、厚度、执行标准和是否平垫。
FAST-000078	橡胶垫片	材质：橡胶；规格：200	只	紧固件与连接件	垫圈/垫片	垫片	三级名称脱水	high		橡胶为材质属性，三级保留垫片。	补齐规格200含义、厚度、内外径和用途。
FAST-000085	垫圈	表面处理：镀锌；规格：M8；类型：平垫	只	紧固件与连接件	垫圈/垫片	平垫圈	三级名称修正	high		平垫为稳定垫圈类型，镀锌和规格下压。	补齐材质、厚度和执行标准。
FAST-000101	橡胶垫片	材质：橡胶；规格：50	个	紧固件与连接件	垫圈/垫片	垫片	三级名称脱水	high		橡胶为材质属性，三级保留垫片。	补齐规格50含义、厚度、内外径和用途。
SPARE-000011	垫片	规格：110*100*5；加工：是	个	紧固件与连接件	垫圈/垫片	垫片	脱水保留	medium		垫片为稳定形态，加工和尺寸留规格；材质缺失影响SKU区分。	补齐材质、图纸、孔位和用途。
SPARE-000023	垫圈	规格：12*600*5	个	紧固件与连接件	垫圈/垫片	垫片	三级名称修正	medium	定制：是	长条尺寸和定制属性更像加工垫片，按垫片归并。	补齐材质、图纸、孔位和用途。
SPARE-000050	垫圈	规格：14	个	紧固件与连接件	垫圈/垫片	弹簧垫圈	三级名称修正	high	类型依据别名：弹簧垫片	别名指向弹簧垫片，按弹簧垫圈归并。	确认规格14是否为M14，并补齐材质和执行标准。
SPARE-000067	垫圈	规格：M30	个	紧固件与连接件	垫圈/垫片	弹簧垫圈	三级名称修正	high	类型依据别名：弹簧垫片	别名指向弹簧垫片，按弹簧垫圈归并。	补齐材质和执行标准。
SPARE-000070	垫圈	规格：M27	个	紧固件与连接件	垫圈/垫片	弹簧垫圈	三级名称修正	high	类型依据别名：弹簧垫片	别名指向弹簧垫片，按弹簧垫圈归并。	补齐材质和执行标准。
