item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
MAT-000031	尼龙绳	直径：14mm；材质：尼龙	米	吊装索具	牵引捆绑绳链（候选）	尼龙绳	脱水保留	high		尼龙绳按直径和材质区分SKU。	补直径、长度、编织结构。
MAT-000037	尼龙绳	直径：18mm；材质：尼龙	米	吊装索具	牵引捆绑绳链（候选）	尼龙绳	脱水保留	high		尼龙绳按直径和材质区分SKU。	补直径、长度、编织结构。
MAT-000082	尼龙绳	材质：尼龙	米	吊装索具	牵引捆绑绳链（候选）	尼龙绳	脱水保留	high		尼龙绳按直径和材质区分SKU。	补直径、长度、编织结构。
MAT-000091	尼龙绳	规格/直径：18；材质：尼龙	米	吊装索具	牵引捆绑绳链（候选）	尼龙绳	脱水保留	high		尼龙绳按直径和材质区分SKU。	补直径、长度、编织结构。
MAT-000135	尼龙绳	规格：16；材质：尼龙	米	吊装索具	牵引捆绑绳链（候选）	尼龙绳	脱水保留	high		尼龙绳按直径和材质区分SKU。	补直径、长度、编织结构。
MAT-000211	起重链条调节器	额定载荷：15T；类型：调节器	个	吊装索具	牵引捆绑绳链（候选）	链条	三级名称脱水	high	材质/调节器按规格字段维护	锰钢和调节器功能作为规格/配置，三级用链条类治理。	补材质、直径、载荷、连接形式。
METAL-000130	锰钢链条	材质：锰钢；规格：22mm	米	吊装索具	牵引捆绑绳链（候选）	链条	三级名称脱水	high	材质/调节器按规格字段维护	锰钢和调节器功能作为规格/配置，三级用链条类治理。	补材质、直径、载荷、连接形式。
FAST-000005	花篮螺丝	规格：M20；类型：花篮	个	吊装索具	花篮螺丝/紧线器（候选）	花篮螺丝	脱水保留	high		花篮螺丝是紧线索具，规格和表面处理决定SKU。	补规格、开口形式、表面处理和额定载荷。
FAST-000010	花篮螺丝	规格：10厘	个	吊装索具	花篮螺丝/紧线器（候选）	花篮螺丝	脱水保留	high		花篮螺丝是紧线索具，规格和表面处理决定SKU。	补规格、开口形式、表面处理和额定载荷。
FAST-000060	花篮螺丝	规格：14*200	个	吊装索具	花篮螺丝/紧线器（候选）	花篮螺丝	脱水保留	high		花篮螺丝是紧线索具，规格和表面处理决定SKU。	补规格、开口形式、表面处理和额定载荷。
FAST-000061	花篮螺丝	规格：10厘	套	吊装索具	花篮螺丝/紧线器（候选）	花篮螺丝	脱水保留	high		花篮螺丝是紧线索具，规格和表面处理决定SKU。	补规格、开口形式、表面处理和额定载荷。
FAST-000088	花篮螺丝	规格：M14*200；类型：花兰螺丝	只	吊装索具	花篮螺丝/紧线器（候选）	花篮螺丝	脱水保留	high		花篮螺丝是紧线索具，规格和表面处理决定SKU。	补规格、开口形式、表面处理和额定载荷。
FAST-000121	花篮螺丝	表面处理：镀锌；规格：M14*350	只	吊装索具	花篮螺丝/紧线器（候选）	花篮螺丝	脱水保留	high		花篮螺丝是紧线索具，规格和表面处理决定SKU。	补规格、开口形式、表面处理和额定载荷。
MAT-000244	花篮螺丝	表面处理：镀锌；规格：M14	只	吊装索具	花篮螺丝/紧线器（候选）	花篮螺丝	脱水保留	high		花篮螺丝是紧线索具，规格和表面处理决定SKU。	补规格、开口形式、表面处理和额定载荷。
MAT-000046	卷扬机	载荷：1吨	台	吊装索具	葫芦/起重工具	卷扬机	脱水保留	high		葫芦/起重工具按核心工具名治理。	补额定载荷、链长、品牌和结构。
MAT-000090	手扳葫芦	额定载荷：2T；链长：6米	台	吊装索具	葫芦/起重工具	手扳葫芦	脱水保留	high		葫芦/起重工具按核心工具名治理。	补额定载荷、链长、品牌和结构。
MAT-000105	手扳葫芦	额定载荷：1.6T；链长：6米	个	吊装索具	葫芦/起重工具	手扳葫芦	脱水保留	high		葫芦/起重工具按核心工具名治理。	补额定载荷、链长、品牌和结构。
MAT-000113	手拉葫芦	品牌/标识：三角；额定载荷：1T；链长：6米	台	吊装索具	葫芦/起重工具	手拉葫芦	脱水保留	high		葫芦/起重工具按核心工具名治理。	补额定载荷、链长、品牌和结构。
MAT-000114	手拉葫芦	品牌/标识：三角；额定载荷：2T；链长：6米	台	吊装索具	葫芦/起重工具	手拉葫芦	脱水保留	high		葫芦/起重工具按核心工具名治理。	补额定载荷、链长、品牌和结构。
MAT-000133	手拉葫芦	额定载荷：2T；链长：3米	台	吊装索具	葫芦/起重工具	手拉葫芦	脱水保留	high		葫芦/起重工具按核心工具名治理。	补额定载荷、链长、品牌和结构。
TOOL-000001	紧线器	额定载荷：1T	套	吊装索具	葫芦/起重工具	紧线器	脱水保留	high		葫芦/起重工具按核心工具名治理。	补额定载荷、链长、品牌和结构。
