item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
SPARE-000117	振动电机套装	进口：是；类型：振动电机；配置：整套	套	设备备件	电机/驱动件（候选）	振动电机	三级名称脱水	high	套装/进口按规格字段维护	套装是配置，三级名用振动电机。	补功率、电压、安装方式。
SPARE-000122	电机	功率：5.5kW	台	设备备件	电机/驱动件（候选）	电机	脱水保留	high		电机按功率和类型区分SKU。	补功率、电压、转速、安装方式。
SAFE-000021	草帽	类型：草帽	个	劳保防护	安全帽/头部防护	草帽	脱水保留	high		头部防护按核心品名治理。	补尺码、材质或遮阳形式。
SAFE-000033	安全帽一字带	适用：安全帽；类型：一字带	只	劳保防护	安全帽/头部防护	安全帽配件	三级名称修正	medium	部件：一字带	安全帽一字带是安全帽配件，不是安全帽本体。	确认是否应转入安全帽配件，补适配型号。
CONST-000008	顶托	规格：30*500；特征：厚	支	建筑材料	脚手架配件	顶托	脱水保留	high		顶托按规格和厚度区分SKU。	补丝杆直径、长度、底板尺寸。
CONST-000009	顶托	规格：38*600；特征：厚	套	建筑材料	脚手架配件	顶托	脱水保留	high		顶托按规格和厚度区分SKU。	补丝杆直径、长度、底板尺寸。
PIPE-000232	气管	外径：10mm	米	液压气动	气管	气管	脱水保留	high		气管按外径和材质区分SKU。	补外径、内径、材质、耐压。
PIPE-000233	气管	外径：16mm	米	液压气动	气管	气管	脱水保留	high		气管按外径和材质区分SKU。	补外径、内径、材质、耐压。
CHEM-000050	橡胶板	厚度：2cm	kg	化工胶粘涂料	橡胶材料	橡胶板	脱水保留	high		橡胶板按厚度和材质区分SKU。	补厚度、宽度、材质、硬度。
MAT-000129	PAC污水处理剂	类型：PAC；含量：28%	吨	化工胶粘涂料	水处理剂	PAC污水处理剂	脱水保留	high		PAC污水处理剂按含量和包装区分SKU。	补含量、包装、用途。
MAT-000162	工业防潮剂	用途：工业；包装：1KG	包	化工胶粘涂料	防潮材料	防潮剂	三级名称脱水	high	用途/包装按规格字段维护	工业是用途属性，三级统一防潮剂。	补包装、吸湿量、适用场景。
SAFE-000063	防滑橡胶垫	功能：防滑；材质：橡胶	平方	安全消防	地面防护	防滑橡胶垫	脱水保留	high		防滑橡胶垫按厚度尺寸区分SKU。	补尺寸、厚度、材质。
TOOL-000271	宝塔钻头开孔器	类型：宝塔钻头/开孔器；规格范围：4-52	套	工具耗材	开孔器	宝塔钻头开孔器	脱水保留	high		宝塔钻头开孔器是复合工具名，规格范围决定SKU。	补规格范围、材质、柄型。
MAT-000174	耦合剂	容量：100mL	支	工具量具	检测耗材	耦合剂	脱水保留	high		耦合剂按容量和用途区分SKU。	补容量、适用检测方式。
MAT-000159	井盖	用途：污水；规格：580	个	建筑材料	井盖/道路附属件	井盖	脱水保留	high		井盖按用途、规格和材质区分SKU。	补材质、承载等级、尺寸。
CONST-000007	土工布	类型：土工布	米	建筑材料	土工材料	土工布	脱水保留	high		土工布按克重和宽幅区分SKU。	补克重、宽幅、材质。
MAT-000190	吊车垫块	用途：吊车；载荷：大吨位；尺寸：500*500*60mm	块	施工机具设备	支垫件/垫块（候选）	吊车垫块	脱水保留	high		吊车垫块用途明确，按尺寸和承载区分SKU。	补材质、承载、尺寸。
METAL-000159	不锈钢保温水箱	容量：5T；材质：不锈钢；形状：圆形；特性：保温	个	施工机具设备	水箱容器（候选）	保温水箱	三级名称脱水	high	材质/容量/形状按规格字段维护	不锈钢是材质，圆形/保温是规格属性，三级用保温水箱。	补容量、材质、形状、保温层。
SPARE-000100	鼓风机	功率：2.2kW	个	施工机具设备	风机设备（候选）	鼓风机	脱水保留	high		鼓风机按功率和型号区分SKU。	补功率、风量、压力。
MAT-000204	加厚货架	特征：加厚；尺寸：2m*2m*0.6m	套	清洁办公后勤	仓储用品	货架	三级名称脱水	high	加厚/尺寸按规格字段维护	加厚是结构属性，三级统一货架。	补尺寸、层数、承重。
WELD-000026	电焊机套装	配置：含焊线	套	焊接切割	焊接设备/焊机（候选）	电焊机	三级名称脱水	high	套装配置按规格字段维护	电焊机套装按电焊机治理，配置下沉。	补功率、电流、输入电压、配置。
SPARE-000129	导流罩	适配型号：QJB-4/6；部件：导流罩	只	设备备件	搅拌机配件（候选）	导流罩	脱水保留	high		导流罩是搅拌机配件，适配型号决定SKU。	补适配型号、材质、尺寸。
SPARE-000096	合成纤维垫块	尺寸：86*65；材质：合成纤维	个	设备备件	设备垫块/缓冲件（候选）	设备垫块	三级名称脱水	medium	材质/尺寸按规格字段维护	合成纤维是材质，三级名用设备垫块。	补尺寸、材质、承载/硬度。
