item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
PIPE-000138	气源分配器	定制：是；材质：不锈钢；接口：2寸	套	定制加工件	定制管路件	气源分配器	脱水保留	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000146	加厚卡槽	加工：是；规格：89；特征：加厚卡槽	个	定制加工件	定制管路件	卡槽加工件	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000154	定制接头	加工：是；规格：50*150	个	定制加工件	定制管路件	接头加工件	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000159	高压弯头	型号/规格：36*2S；类型：弯头	个	定制加工件	定制管路件	弯头加工件	三级名称脱水	high	压力/工况：高压	定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000168	焊接接头	加工：是；规格：168；连接：焊接	个	定制加工件	定制管路件	接头加工件	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000170	焊接卡扣	规格：168；连接：焊接；加工：是	个	定制加工件	定制管路件	卡扣加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000180	外丝接头	定制：是；规格：1寸；连接：外丝	个	定制加工件	定制管路件	接头加工件	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000187	气源分配器	定制：是；材质：不锈钢；路数：6路	个	定制加工件	定制管路件	气源分配器	脱水保留	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000191	双外丝无缝管加工件	加工：是；材质/形态：无缝管；连接：两头外丝	个	定制加工件	定制管路件	管加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000210	单头外丝无缝管加工件	加工：是；形态：无缝管；连接：单头外丝	个	定制加工件	定制管路件	管加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000224	加长弯头	定制：是；规格：168；特征：加长	个	定制加工件	定制管路件	弯头加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000225	加长弯头	定制：是；规格：219；特征：加长	个	定制加工件	定制管路件	弯头加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000226	加长弯头	定制：是；规格：60.5；特征：加长	个	定制加工件	定制管路件	弯头加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000227	PE管卡箍组件	定制：是；长度：1.5m；材质：PE；带卡箍：是	套	定制加工件	定制管路件	管卡箍组件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000228	高压弯头	规格：52；类型：弯头	个	定制加工件	定制管路件	弯头加工件	三级名称脱水	high	压力/工况：高压	定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000234	高压内接头	定制：是；型号/规格：52H42；类型：内接高压	个	定制加工件	定制管路件	接头加工件	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000235	高压内接头	定制：是；型号/规格：36H28；类型：内接高压	个	定制加工件	定制管路件	接头加工件	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000236	高压内接头	定制：是；型号/规格：30H20；类型：内接高压	个	定制加工件	定制管路件	接头加工件	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000237	高压内接头	定制：是；型号/规格：26H20；类型：内接高压	个	定制加工件	定制管路件	接头加工件	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000238	高压内外牙弯头	定制：是；规格：52；连接：内外牙；类型：弯头	个	定制加工件	定制管路件	弯头加工件	三级名称脱水	high	压力/工况：高压	定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000248	外丝接头	加工：是；规格：89；连接：外丝	个	定制加工件	定制管路件	接头加工件	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000249	外丝接头	加工：是；规格：60；连接：外丝	个	定制加工件	定制管路件	接头加工件	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000250	卡箍接头	加工：是；规格：168；类型：卡箍接头	个	定制加工件	定制管路件	卡箍接头加工件	三级名称修正	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000251	卡箍接头	加工：是；规格：89；类型：卡箍接头	个	定制加工件	定制管路件	卡箍接头加工件	三级名称修正	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000254	焊接卡箍	加工：是；规格：219；连接：焊接	个	定制加工件	定制管路件	卡箍加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000256	法兰异径接头	加工：是；规格：34*60；连接：法兰；类型：大小头	套	定制加工件	定制管路件	变径接头加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000262	卡箍接头	定制：是；规格：168；类型：卡箍接头	件	定制加工件	定制管路件	卡箍接头加工件	三级名称修正	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000266	水管加工件	定制：是；规格：6分；用途：水管	根	定制加工件	定制管路件	管加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000268	加厚卡箍	定制：是；规格：89；特征：加厚	个	定制加工件	定制管路件	卡箍加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000269	加厚卡箍	定制：是；规格：219；特征：加厚	个	定制加工件	定制管路件	卡箍加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000333	直角接头	加工：是；规格：36*3/36*2	件	定制加工件	定制管路件	直角接头加工件	三级名称修正	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000339	泥浆管接头	加工：是；管径：Φ219	件	定制加工件	定制管路件	管接头加工件	三级名称脱水	high	用途：泥浆管	定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000385	直角接头加工件	加工：是；规格：36*3/36*2；类型：直角接头	只	定制加工件	定制管路件	直角接头加工件	脱水保留	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000444	高压弯头	螺纹/规格：36*2；结构：双H；类型：弯头	只	定制加工件	定制管路件	弯头加工件	三级名称脱水	high	压力/工况：高压	定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000452	泥浆管接头加工件	定制：是；用途：泥浆管；连接：焊接；管径：Φ168	个	定制加工件	定制管路件	管接头加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000457	PVC管加工件	定制：是；材质：PVC；直径：Φ200；长度：1.5m	根	定制加工件	定制管路件	管加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
PIPE-000469	镀锌水管加工件	加工：是；表面处理：镀锌；规格：4分；连接：两端丝；长度：3米	根	定制加工件	定制管路件	管加工件	三级名称脱水	high	用途：水管	定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
SPARE-000044	推进泵加长弯头	加工定做：是；适用设备：推进泵；规格：189；特征：加长大弯头	套	定制加工件	定制管路件	弯头加工件	三级名称脱水	high		定制加工语境明确，三级名称保留管路加工件核心形态，尺寸、材质、连接和用途下压。	采购/建档前确认加工图纸、材质、尺寸公差、连接方式和适用设备。
TOOL-000012	冲击钻头	规格：6厘	支	工具耗材	钻头	冲击钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000013	冲击钻头	规格：20厘	支	工具耗材	钻头	冲击钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000048	钨钢钻头	材质：钨钢；直径：8mm	支	工具耗材	钻头	钻头	三级名称脱水	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000049	钨钢钻头	材质：钨钢；直径：10mm	支	工具耗材	钻头	钻头	三级名称脱水	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000050	钨钢钻头	材质：钨钢；直径：12mm	支	工具耗材	钻头	钻头	三级名称脱水	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000051	钨钢钻头	材质：钨钢；直径：16mm	支	工具耗材	钻头	钻头	三级名称脱水	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000052	合金钻头	材质：合金；直径：6mm	个	工具耗材	钻头	钻头	三级名称脱水	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000053	合金钻头	材质：合金；直径：8mm	个	工具耗材	钻头	钻头	三级名称脱水	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000054	合金钻头	材质：合金；直径：10mm	个	工具耗材	钻头	钻头	三级名称脱水	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000055	合金钻头	材质：合金；直径：12mm	个	工具耗材	钻头	钻头	三级名称脱水	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000056	合金钻头	材质：合金；直径：14mm	个	工具耗材	钻头	钻头	三级名称脱水	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000057	合金钻头	材质：合金；直径：16mm	个	工具耗材	钻头	钻头	三级名称脱水	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000063	冲击钻头	品牌：方大同；规格：18*800	支	工具耗材	钻头	冲击钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000064	五坑钻头	品牌：方大同；规格：40*1200；柄型：五坑	个	工具耗材	钻头	五坑钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000066	钻头	规格：16*100	个	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000075	五坑钻头	品牌：方大同；规格：35*500；柄型：五坑	支	工具耗材	钻头	五坑钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000076	冲击钻头	品牌：方大同；规格：18*400	支	工具耗材	钻头	冲击钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000077	冲击钻头	品牌：方大同；规格：30*400	支	工具耗材	钻头	冲击钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000078	五坑钻头	规格：28*800；柄型：五坑	支	工具耗材	钻头	五坑钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000080	五坑钻头	品牌：方大同；规格：14*400；柄型：五坑	支	工具耗材	钻头	五坑钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000081	五坑钻头	品牌：方大同；规格：14*600；柄型：五坑	支	工具耗材	钻头	五坑钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000082	五坑钻头	品牌：方大同；规格：16*280；柄型：五坑	支	工具耗材	钻头	五坑钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000087	钻头	规格：5.0；材质/用途：不锈钢	支	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000121	钻头	规格：4.0	支	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000122	钻头	规格：5.0	支	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000123	钻头	规格：5.5	支	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000201	麻花钻头	规格：9厘；类型：麻花钻	支	工具耗材	钻头	麻花钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000208	钻头	规格：3.5；材质：钨钢	支	工具耗材	钻头	钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000209	钻头	规格：3.0；材质：钨钢	支	工具耗材	钻头	钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000221	钻头	直径：10mm；长度：200mm	个	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000222	钻头	直径：12mm；长度：200mm	个	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000223	钻头	直径：14mm；长度：200mm	个	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000224	钻头	直径：16mm；长度：200mm	个	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000227	钻头	直径：20mm；长度：800mm	个	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000229	钻头	品牌：博世；柄型：五坑三槽；直径：Φ12；长度：200	支	工具耗材	钻头	五坑三槽钻头	三级名称修正	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000230	钻头	品牌：博世；规格：M14*260	支	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000233	钻头	品牌：博世；规格：M12*200	支	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000234	钻头	品牌：博世；规格：M14*200	支	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000267	五坑钻头	品牌：博世；柄型：五坑；直径：Φ40；长度：1米	根	工具耗材	钻头	五坑钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000282	钻头	适用材质：不锈钢；直径：3.2mm	支	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000284	铣刀钻头	适用材质：不锈钢；直径：4mm	支	工具耗材	钻头	铣刀钻头	脱水保留	medium		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000285	铣刀钻头	适用材质：不锈钢；直径：10mm	支	工具耗材	钻头	铣刀钻头	脱水保留	medium		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000287	钻头	适用材质：不锈钢；直径：6mm	支	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000288	钻头	适用材质：不锈钢；直径：4mm	支	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000302	钻头	品牌：博世；柄型：二坑三槽；直径：Φ20；长度：280	支	工具耗材	钻头	二坑三槽钻头	三级名称修正	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000303	钻头	品牌：博世；柄型：二坑三槽；直径：Φ22；长度：280	支	工具耗材	钻头	二坑三槽钻头	三级名称修正	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000321	钻头	直径：Φ14；长度：150	支	工具耗材	钻头	钻头	复核	medium		信息不足，先给出低风险近似三级名称；关键规格未确认前不建议直接导入。	采购/建档前确认钻头材质、柄型、直径/长度单位和适配设备。
TOOL-000324	钻头	品牌：博世；柄型：方柄；直径：Φ14；长度：280	支	工具耗材	钻头	方柄钻头	三级名称修正	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000325	钻头	品牌：博世；柄型：方柄；直径：Φ12；长度：260	支	工具耗材	钻头	方柄钻头	三级名称修正	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000327	钻头	品牌：博世；柄型：圆柄；直径：Φ10；长度：350	只	工具耗材	钻头	圆柄钻头	三级名称修正	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000328	钻头	品牌：博世；柄型：二坑二槽；直径：Φ12；长度：350	只	工具耗材	钻头	二坑二槽钻头	三级名称修正	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000329	钻头	品牌：博世；柄型：二坑二槽；直径：Φ14；长度：350	只	工具耗材	钻头	二坑二槽钻头	三级名称修正	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000330	钻头	品牌：博世；柄型：二坑二槽；直径：Φ16；长度：350	只	工具耗材	钻头	二坑二槽钻头	三级名称修正	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000343	二坑二槽钻头	品牌：博世；柄型：二坑二槽；规格：Φ10*160	支	工具耗材	钻头	二坑二槽钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000344	二坑二槽钻头	品牌：博世；柄型：二坑二槽；规格：Φ14*160	支	工具耗材	钻头	二坑二槽钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
TOOL-000345	二坑二槽钻头	品牌：博世；柄型：二坑二槽；规格：Φ16*200	支	工具耗材	钻头	二坑二槽钻头	脱水保留	high		钻头耗材语境明确，三级名称保留钻孔类型或柄型，品牌、材质、直径和长度下压。	补齐材质、柄型或适配设备后按候选三级名称导入。
