item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
SPARE-000093	长销加工件	加工：是；规格：20*340	件	定制加工件	设备定制配件	长销	三级名称脱水	medium	加工：是	加工件后缀是来源/制造方式，三级名称保留部件名。	补图号、材质、尺寸和适配设备。
SPARE-000097	拉杆销子	定制：是；部件：拉杆销子	套	定制加工件	设备定制配件	拉杆销子	脱水保留	high		定制设备配件按具体部件名治理，不强行合并。	补图号、材质、尺寸和适配设备。
SPARE-000103	轴套	加工：是；部件：轴套	个	定制加工件	设备定制配件	轴套	脱水保留	high		定制设备配件按具体部件名治理，不强行合并。	补图号、材质、尺寸和适配设备。
SPARE-000109	后备套夹子	定制：是；部件：后备套夹子	个	定制加工件	设备定制配件	后备套夹子	脱水保留	high		定制设备配件按具体部件名治理，不强行合并。	补图号、材质、尺寸和适配设备。
SPARE-000118	隔环加工件	加工：是；型号/规格：2350；部件：隔环	个	定制加工件	设备定制配件	隔环	三级名称脱水	medium	加工：是	加工件后缀是来源/制造方式，三级名称保留部件名。	补图号、材质、尺寸和适配设备。
MAT-000045	混凝土圆斗	容量：3立方；用途：混凝土	个	施工机具设备	手推搬运设备	混凝土圆斗	脱水保留	high		搬运设备按核心设备名治理。	补载荷、容量、材质和尺寸。
MAT-000175	劳动车	特征：加厚；类型：劳动车	辆	施工机具设备	手推搬运设备	手推车	三级名称修正	high	载荷/加厚按规格字段维护	劳动车是手推车现场叫法，统一为手推车。	补载荷、斗体尺寸、轮型。
MAT-000214	手动液压叉车	品牌：诺力；类型：手动液压；额定载荷：2T	台	施工机具设备	手推搬运设备	手动液压叉车	脱水保留	high		搬运设备按核心设备名治理。	补载荷、容量、材质和尺寸。
TOOL-000090	手推车	载荷：300kg；特征：加厚	台	施工机具设备	手推搬运设备	手推车	脱水保留	high	载荷/加厚按规格字段维护	劳动车是手推车现场叫法，统一为手推车。	补载荷、斗体尺寸、轮型。
WELD-000027	氧气瓶手推车	适用气体：氧气；类型：手推车	个	施工机具设备	手推搬运设备	气瓶手推车	三级名称修正	high	适用气体按规格字段维护	氧气瓶/乙炔瓶差异是适用气体，三级统一气瓶手推车。	补适用气瓶规格、轮型、载荷。
WELD-000028	乙炔瓶手推车	适用气体：乙炔；类型：手推车	个	施工机具设备	手推搬运设备	气瓶手推车	三级名称修正	high	适用气体按规格字段维护	氧气瓶/乙炔瓶差异是适用气体，三级统一气瓶手推车。	补适用气瓶规格、轮型、载荷。
WELD-000029	氧气瓶手推车	适用气体：氧气；特征：加厚	个	施工机具设备	手推搬运设备	气瓶手推车	三级名称修正	high	适用气体按规格字段维护	氧气瓶/乙炔瓶差异是适用气体，三级统一气瓶手推车。	补适用气瓶规格、轮型、载荷。
WELD-000030	乙炔瓶手推车	适用气体：乙炔；特征：加厚	个	施工机具设备	手推搬运设备	气瓶手推车	三级名称修正	high	适用气体按规格字段维护	氧气瓶/乙炔瓶差异是适用气体，三级统一气瓶手推车。	补适用气瓶规格、轮型、载荷。
WELD-000033	氧气瓶手推车	适用气体：氧气；轮型：大充气轮	台	施工机具设备	手推搬运设备	气瓶手推车	三级名称修正	high	适用气体按规格字段维护	氧气瓶/乙炔瓶差异是适用气体，三级统一气瓶手推车。	补适用气瓶规格、轮型、载荷。
WELD-000034	乙炔瓶手推车	适用气体：乙炔；轮型：大充气轮	台	施工机具设备	手推搬运设备	气瓶手推车	三级名称修正	high	适用气体按规格字段维护	氧气瓶/乙炔瓶差异是适用气体，三级统一气瓶手推车。	补适用气瓶规格、轮型、载荷。
WELD-000035	氧气瓶手推车	适用气体：氧气；轮胎：43cm	台	施工机具设备	手推搬运设备	气瓶手推车	三级名称修正	high	适用气体按规格字段维护	氧气瓶/乙炔瓶差异是适用气体，三级统一气瓶手推车。	补适用气瓶规格、轮型、载荷。
WELD-000036	乙炔瓶手推车	适用气体：乙炔；轮胎：43cm	台	施工机具设备	手推搬运设备	气瓶手推车	三级名称修正	high	适用气体按规格字段维护	氧气瓶/乙炔瓶差异是适用气体，三级统一气瓶手推车。	补适用气瓶规格、轮型、载荷。
PIPE-000035	高压油管	规格：DN25*4；类型：高压油管	条	液压气动	高压油管/胶管	高压油管	脱水保留	high		高压油管按液压油管治理，规格和压力决定SKU。	补内径、压力等级、长度和接头。
PIPE-000040	高压油管	规格：DN51；等级：4SH	米	液压气动	高压油管/胶管	高压油管	脱水保留	high		高压油管按液压油管治理，规格和压力决定SKU。	补内径、压力等级、长度和接头。
PIPE-000041	高压油管	规格：DN32；等级：4SH	米	液压气动	高压油管/胶管	高压油管	脱水保留	high		高压油管按液压油管治理，规格和压力决定SKU。	补内径、压力等级、长度和接头。
PIPE-000135	高压油管	公称直径：50	米	液压气动	高压油管/胶管	高压油管	脱水保留	high		高压油管按液压油管治理，规格和压力决定SKU。	补内径、压力等级、长度和接头。
PIPE-000182	高压油管	公称直径：80	米	液压气动	高压油管/胶管	高压油管	脱水保留	high		高压油管按液压油管治理，规格和压力决定SKU。	补内径、压力等级、长度和接头。
PIPE-000197	高压树脂管	规格：8厘；材质：树脂；类型：高压管	米	液压气动	高压油管/胶管	高压树脂管	脱水保留	high		高压树脂管与普通油管/胶管材质不同，保留三级。	补内径、压力、长度、接头形式。
PIPE-000217	高压钢丝管	公称直径：50；结构：钢丝增强	米	液压气动	高压油管/胶管	高压钢丝软管	三级名称修正	high	钢丝增强结构按规格维护	高压钢丝管统一为高压钢丝软管，规格压力决定SKU。	补内径、压力等级、结构层数、长度。
PIPE-000255	高压油管	规格：76*4	米	液压气动	高压油管/胶管	高压油管	脱水保留	high		高压油管按液压油管治理，规格和压力决定SKU。	补内径、压力等级、长度和接头。
PIPE-000293	高压油管	定制：是；规格：19；压力：420公斤	根	液压气动	高压油管/胶管	高压油管	脱水保留	high		高压油管按液压油管治理，规格和压力决定SKU。	补内径、压力等级、长度和接头。
PIPE-000299	高压胶管	规格：100；形态：胶管	米	液压气动	高压油管/胶管	高压胶管	脱水保留	high		高压胶管是稳定液压软管名称，规格和压力决定SKU。	补内径、压力等级、结构、长度和接头。
PIPE-000313	高压胶管	规格：50；结构等级：4SH	米	液压气动	高压油管/胶管	高压胶管	脱水保留	high		高压胶管是稳定液压软管名称，规格和压力决定SKU。	补内径、压力等级、结构、长度和接头。
PIPE-000490	高压钢丝软管	直径：Φ25；结构：钢丝增强	米	液压气动	高压油管/胶管	高压钢丝软管	脱水保留	high	钢丝增强结构按规格维护	高压钢丝管统一为高压钢丝软管，规格压力决定SKU。	补内径、压力等级、结构层数、长度。
TOOL-000294	地线夹	额定电流：500A；类型：地线夹	把	焊接切割	焊机配件	焊机地线夹	三级名称修正	high	额定电流/适配设备按规格字段维护	地线夹/接线夹在焊机配件中统一为焊机地线夹。	补额定电流、夹口尺寸和材质。
WELD-000002	电焊快速接头	规格：35-50	套	焊接切割	焊机配件	焊机快速接头	三级名称修正	high	适用焊接方式/规格按规格字段维护	电焊快速接头统一为焊机快速接头。	补规格、插头/插座类型、电流等级。
WELD-000003	等离子割嘴	型号：P80；类型：割嘴	个	焊接切割	焊机配件	等离子割嘴	脱水保留	high		焊机配件按核心配件名治理。	补型号、适配设备、规格。
WELD-000010	铜导电嘴	材质：铜；规格：45*12	个	焊接切割	焊机配件	导电嘴	三级名称脱水	high	材质/适用焊接方式按规格字段维护	铜和二氧化碳焊是材质/适用工艺，三级统一导电嘴。	补孔径、螺纹、材质和适配焊枪。
WELD-000020	导电嘴	适用：二氧化碳焊；类型：导电嘴	个	焊接切割	焊机配件	导电嘴	脱水保留	high	材质/适用焊接方式按规格字段维护	铜和二氧化碳焊是材质/适用工艺，三级统一导电嘴。	补孔径、螺纹、材质和适配焊枪。
WELD-000024	二保焊绝缘套	用途：二保焊；类型：绝缘套	个	焊接切割	焊机配件	二保焊绝缘套	脱水保留	high		焊机配件按核心配件名治理。	补型号、适配设备、规格。
WELD-000032	焊机快速接头	用途：焊机；类型：快速接头	个	焊接切割	焊机配件	焊机快速接头	脱水保留	high	适用焊接方式/规格按规格字段维护	电焊快速接头统一为焊机快速接头。	补规格、插头/插座类型、电流等级。
WELD-000047	焊枪线缆套装	型号：500型；线长：5米；包含：焊枪	套	焊接切割	焊机配件	焊枪线缆套装	脱水保留	high		焊机配件按核心配件名治理。	补型号、适配设备、规格。
WELD-000048	电焊机接线夹	适配设备：电焊机；部件：接线夹	个	焊接切割	焊机配件	焊机地线夹	三级名称修正	high	额定电流/适配设备按规格字段维护	地线夹/接线夹在焊机配件中统一为焊机地线夹。	补额定电流、夹口尺寸和材质。
WELD-000057	二保焊机分流器	适配：500型二保焊机；部件：分流器；材质/类型：陶瓷型	只	焊接切割	焊机配件	焊机分流器	三级名称脱水	high	适配机型/材质按规格字段维护	二保焊机是适配设备，三级统一焊机分流器。	补适配机型、材质、尺寸。
WELD-000058	二保焊机分流器	适配：350型二保焊机；部件：分流器；材质/类型：陶瓷型	只	焊接切割	焊机配件	焊机分流器	三级名称脱水	high	适配机型/材质按规格字段维护	二保焊机是适配设备，三级统一焊机分流器。	补适配机型、材质、尺寸。
WELD-000063	焊机地线夹	适配设备：焊机；类型：地线夹	把	焊接切割	焊机配件	焊机地线夹	三级名称修正	high	额定电流/适配设备按规格字段维护	地线夹/接线夹在焊机配件中统一为焊机地线夹。	补额定电流、夹口尺寸和材质。
