item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
CONST-000010	彩钢瓦	规格：1*0.84	米	建筑材料	装饰装修材料	彩钢瓦	脱水保留	high	无	彩钢瓦是稳定建筑围护/装饰材料名称，规格为尺寸。	补充厚度、颜色、镀层和波型。
CONST-000011	彩钢瓦	规格：1.6*0.84	米	建筑材料	装饰装修材料	彩钢瓦	脱水保留	high	无	彩钢瓦是稳定建筑围护/装饰材料名称，规格为尺寸。	补充厚度、颜色、镀层和波型。
CONST-000012	彩钢瓦	厚度/规格：0.5	平方	建筑材料	装饰装修材料	彩钢瓦	脱水保留	high	无	彩钢瓦是稳定建筑围护/装饰材料名称，厚度为规格。	补充长度、宽度、颜色、镀层和波型。
CONST-000013	人工草皮	规格：3.0；颜色：绿色	平方	建筑材料	装饰装修材料	人工草皮	脱水保留	high	无	人工草皮是稳定装饰铺装材料名称，规格颜色为规格。	补充材质、草高、密度和背胶情况。
CONST-000016	草皮	厚度/规格：3.0；特征：加厚	平方	建筑材料	装饰装修材料	人工草皮	三级名称修正	high	无	装饰装修场景下草皮与人工草皮同物异名，统一为人工草皮。	补充材质、草高、密度、颜色和背胶情况。
CONST-000024	PC板	材质：PC；颜色：透明；尺寸：1m*1.5m；厚度：3mm	块	建筑材料	装饰装修材料	PC板	脱水保留	high	无	PC板是稳定透明板材商品名，材质颜色尺寸厚度为规格。	补充耐力板/阳光板类型和阻燃等级。
CONST-000028	阻燃地板革	特性：阻燃；尺寸：6m*2.5m	㎡	建筑材料	装饰装修材料	地板革	三级名称脱水	high	无	阻燃是性能属性，三级归并为地板革。	补充材质、厚度、颜色和耐磨等级。
CONST-000031	硅晶板	颜色：透明；尺寸：0.8m*0.45m*0.05m	块	建筑材料	装饰装修材料	硅晶板	复核	medium	无	硅晶板名称可作为板材商品名，但用途和材质等级不足。	采购前确认材质等级、安装用途和是否为装饰板。
MAT-000001	墙纸	包装/规格：大卷	卷	建筑材料	装饰装修材料	墙纸	脱水保留	high	无	墙纸是稳定墙面装饰材料名称，大卷为包装规格。	补充材质、花色、宽度和长度。
MAT-000004	墙布	特征：厚、环保	平方	建筑材料	装饰装修材料	墙布	脱水保留	high	无	墙布是稳定墙面装饰材料名称，厚和环保为规格特征。	补充材质、花色、幅宽和环保等级。
MAT-000068	雨棚	尺寸：4*4米；特征：加厚	个	建筑材料	建筑附属件（候选新增）	雨棚	跨族调整建议	medium	无	雨棚是建筑附属遮挡构件，不太适合长期放在装饰装修材料。	建议新增建筑附属件或门窗雨棚族；补材质、支架结构和图纸。
MAT-000109	窗户	定制：是；品类：窗户	个	建筑材料	门窗构件（候选新增）	窗户	跨族调整建议	medium	无	窗户是门窗构件，装饰装修材料只能临时承接。	建议新增门窗构件族；补尺寸、材质、开启方式、玻璃配置和图纸。
MAT-000112	雨棚	尺寸：3*4.5m；规格：大	套	建筑材料	建筑附属件（候选新增）	雨棚	跨族调整建议	medium	无	雨棚是建筑附属遮挡构件，不太适合长期放在装饰装修材料。	建议新增建筑附属件或门窗雨棚族；补材质、支架结构和图纸。
MAT-000209	墙纸	颜色：白色；尺寸：3m*0.325m	块	建筑材料	装饰装修材料	墙纸	脱水保留	high	无	墙纸是稳定墙面装饰材料名称，颜色尺寸为规格。	确认单位是否按块采购；补材质和胶面类型。
MAT-000233	软玻璃门帘	结构：磁吸式；颜色：透明；尺寸：2.55m*1.46m；厚度：3mm	付	建筑材料	装饰装修材料	软玻璃门帘	脱水保留	medium	无	软玻璃门帘是门口隔断/装饰用品，结构颜色尺寸厚度为规格。	补充材质等级和安装方式；后续可评估门帘隔断族。
METAL-000132	彩钢板	尺寸：2.3m*1m	块	建筑材料	装饰装修材料	彩钢板	脱水保留	high	无	彩钢板是稳定建筑围护/装饰板材名称，尺寸为规格。	补充厚度、颜色、镀层和用途。
ADMIN-000002	洁厕灵	类型：洁厕清洁剂	瓶	清洁办公后勤	清洁用品	洁厕剂	三级名称修正	high	俗称：洁厕灵	洁厕灵按通用商品名统一为洁厕剂。	补充品牌、容量和酸碱/安全要求。
ADMIN-000005	垃圾袋	规格：大	个	清洁办公后勤	清洁用品	垃圾袋	脱水保留	high	无	垃圾袋是稳定清洁消耗品名称，大为规格描述。	补充完整尺寸、厚度、材质和每包数量。
ADMIN-000008	垃圾袋	规格：120*140；特征：厚	个	清洁办公后勤	清洁用品	垃圾袋	脱水保留	high	无	垃圾袋是稳定清洁消耗品名称，尺寸和厚为规格。	补充厚度数值、材质和每包数量。
ADMIN-000020	垃圾袋	规格：大号	个	清洁办公后勤	清洁用品	垃圾袋	脱水保留	high	无	垃圾袋是稳定清洁消耗品名称，大号为规格描述。	补充完整尺寸、厚度、材质和每包数量。
ADMIN-000032	垃圾袋	规格：待补；每包数量：待补	个	清洁办公后勤	清洁用品	垃圾袋	脱水保留	high	无	垃圾袋是稳定清洁消耗品名称，待补信息留在规格治理。	补充尺寸、厚度、材质、颜色和每包数量。
ADMIN-000034	垃圾袋	规格：100*120	个	清洁办公后勤	清洁用品	垃圾袋	脱水保留	high	无	垃圾袋是稳定清洁消耗品名称，尺寸为规格。	补充厚度、材质、颜色和每包数量。
ADMIN-000040	垃圾袋	规格：待补	个	清洁办公后勤	清洁用品	垃圾袋	脱水保留	high	无	垃圾袋是稳定清洁消耗品名称，待补信息留在规格治理。	补充尺寸、厚度、材质、颜色和每包数量。
ADMIN-000046	垃圾袋	规格：120	个	清洁办公后勤	清洁用品	垃圾袋	脱水保留	medium	无	垃圾袋名称明确，但120可能是单边尺寸或型号，规格不完整。	确认完整尺寸、厚度、材质和每包数量。
ADMIN-000051	洗洁精	包装：3KG	桶	清洁办公后勤	清洁用品	洗洁精	脱水保留	high	无	洗洁精是稳定清洁剂名称，包装为规格。	补充品牌、浓度和用途。
ADMIN-000055	垃圾袋	尺寸：1.2m*1.4m	条	清洁办公后勤	清洁用品	垃圾袋	脱水保留	high	无	垃圾袋是稳定清洁消耗品名称，尺寸为规格。	补充厚度、材质、颜色和每包数量。
ADMIN-000058	垃圾袋	颜色：黑色；尺寸：1.2米*1.4米	条	清洁办公后勤	清洁用品	垃圾袋	脱水保留	high	无	垃圾袋是稳定清洁消耗品名称，颜色尺寸为规格。	补充厚度、材质和每包数量。
ADMIN-000060	洗洁精	包装：2KG	桶	清洁办公后勤	清洁用品	洗洁精	脱水保留	high	无	洗洁精是稳定清洁剂名称，包装为规格。	补充品牌、浓度和用途。
ADMIN-000063	垃圾袋	尺寸：1m*1.2m	条	清洁办公后勤	清洁用品	垃圾袋	脱水保留	high	无	垃圾袋是稳定清洁消耗品名称，尺寸为规格。	补充厚度、材质、颜色和每包数量。
ADMIN-000073	垃圾袋	尺寸：1m*1.2m	条	清洁办公后勤	清洁用品	垃圾袋	脱水保留	high	无	垃圾袋是稳定清洁消耗品名称，尺寸为规格。	补充材质、厚度、颜色和每包数量。
CHEM-000078	洗洁精	包装：4kg	桶	清洁办公后勤	清洁用品	洗洁精	脱水保留	high	无	洗洁精是稳定清洁剂名称，包装为规格。	补充品牌、浓度和用途。
MAT-000120	木屑	品类：木屑	斤	清洁办公后勤	清洁用品	木屑	复核	low	无	木屑可能用于吸附清理、垫料或包装填充，当前用途不足以稳定归族。	采购前确认用途；若为包装填充，建议转包装覆盖周转相关填充材料。
SAFE-000019	棉签	类型：棉签	包	清洁办公后勤	清洁用品	棉签	复核	low	无	棉签可能是清洁小耗材、卫生用品或医用/急救耗材，当前信息不足。	采购前确认用途、是否医用、安全等级、包装数量和规格。
SAFE-000044	洁厕剂	类型：洁厕灵	支	清洁办公后勤	清洁用品	洁厕剂	脱水保留	high	无	洁厕剂是稳定清洁剂名称，洁厕灵作为类型/俗称保留规格。	补充品牌、容量和酸碱/安全要求。
SAFE-000045	洗洁精	类型：洗洁精	支	清洁办公后勤	清洁用品	洗洁精	脱水保留	high	无	洗洁精是稳定清洁剂名称。	补充品牌、容量、包装和用途。
