item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
METAL-000099	铝合金枪头	规格：65；材质：铝合金；部件：枪头	套	设备备件	泵类配件	高压清洗枪头	三级名称修正	medium	材质/规格按规格字段维护	枪头在泵类配件中多指清洗枪头，保留中等置信并要求确认适配设备。	确认适配设备、接口和口径。
METAL-000118	组合枪头	材质：铝合金；规格：Φ100变65；类型：组合枪头	套	设备备件	泵类配件	高压清洗枪头	三级名称修正	medium	材质/规格按规格字段维护	枪头在泵类配件中多指清洗枪头，保留中等置信并要求确认适配设备。	确认适配设备、接口和口径。
SPARE-000021	高压水枪过滤总成	适用设备：高压水枪；类型：过滤总成	套	设备备件	泵类配件	高压水枪过滤总成	脱水保留	high		过滤总成是组件，不与单个滤芯混并。	补适配型号和接口规格。
SPARE-000022	高压水枪滤芯	适用设备：高压水枪；类型：滤芯	个	设备备件	泵类配件	高压水枪滤芯	脱水保留	high		高压水枪滤芯是过滤耗材，适配设备决定SKU。	补适配型号、尺寸和过滤精度。
SPARE-000121	注浆泵连杆压力表	适配设备：注浆泵；部件：连杆压力表；量程：16MPa	件	设备备件	泵类配件	压力表	三级名称脱水	medium	适配设备：注浆泵；部件：连杆压力表	连杆压力表实质按压力表配件治理，适配设备下沉规格。	确认是否为压力表总成，补接口、量程和精度。
SPARE-000136	泥浆泵活塞	适配型号：BW-250；部件：活塞	只	设备备件	泵类配件	泥浆泵活塞	脱水保留	high		泥浆泵活塞是泵类易损件，适配型号决定SKU。	补适配型号和材质。
SPARE-000137	泥浆泵活塞	适配型号：BW-150；部件：活塞	只	设备备件	泵类配件	泥浆泵活塞	脱水保留	high		泥浆泵活塞是泵类易损件，适配型号决定SKU。	补适配型号和材质。
TOOL-000044	高压水枪	材质：金属；类型：高压水枪	支	设备备件	泵类配件	高压清洗喷枪	三级名称修正	high		高压水枪按采购商品统一为高压清洗喷枪，压力和接口下沉规格。	补耐压、接口、长度和适配设备。
TOOL-000147	高压枪头	特征：加长；类型：高压枪头	个	设备备件	泵类配件	高压清洗枪头	三级名称修正	medium	材质/规格按规格字段维护	枪头在泵类配件中多指清洗枪头，保留中等置信并要求确认适配设备。	确认适配设备、接口和口径。
MAT-000088	扎丝	类型：扎丝	卷	金属材料	钢筋/线材	扎丝	脱水保留	high	材质/长度/直径按规格字段维护	铁扎丝、钢筋扎丝统一为扎丝，规格决定SKU。	补直径、长度、材质和包装重量。
METAL-000034	不锈钢丝网	材质：不锈钢	米	金属材料	钢筋/线材	钢丝网	三级名称脱水	high	材质：不锈钢	不锈钢是材质，三级名称统一为钢丝网。	补网孔、丝径、宽度和材质。
METAL-000064	螺纹钢筋	直径：22mm	条	金属材料	钢筋/线材	螺纹钢	三级名称修正	high		螺纹钢筋按采购常用名统一为螺纹钢。	补直径、牌号、长度和执行标准。
METAL-000067	铁丝	材质：铁	kg	金属材料	钢筋/线材	铁丝	脱水保留	high		铁丝是稳定线材名，号数/直径决定SKU。	补规格号、直径、表面处理和包装。
METAL-000098	铁扎丝	规格原文：500；材质：铁	卷	金属材料	钢筋/线材	扎丝	三级名称修正	high	材质/长度/直径按规格字段维护	铁扎丝、钢筋扎丝统一为扎丝，规格决定SKU。	补直径、长度、材质和包装重量。
METAL-000104	螺纹钢	规格：20E；长度：12米	吨	金属材料	钢筋/线材	螺纹钢	脱水保留	high		螺纹钢筋按采购常用名统一为螺纹钢。	补直径、牌号、长度和执行标准。
METAL-000111	铁丝	规格：14#；材质：铁	KG	金属材料	钢筋/线材	铁丝	脱水保留	high		铁丝是稳定线材名，号数/直径决定SKU。	补规格号、直径、表面处理和包装。
METAL-000163	铁丝	材质：铁；规格：12#	KG	金属材料	钢筋/线材	铁丝	脱水保留	high		铁丝是稳定线材名，号数/直径决定SKU。	补规格号、直径、表面处理和包装。
METAL-000166	铁丝	材质：铁；规格：14#	KG	金属材料	钢筋/线材	铁丝	脱水保留	high		铁丝是稳定线材名，号数/直径决定SKU。	补规格号、直径、表面处理和包装。
SPARE-000024	铁丝	规格：12号	KG	金属材料	钢筋/线材	铁丝	脱水保留	high		铁丝是稳定线材名，号数/直径决定SKU。	补规格号、直径、表面处理和包装。
SPARE-000025	铁丝	规格：14号	KG	金属材料	钢筋/线材	铁丝	脱水保留	high		铁丝是稳定线材名，号数/直径决定SKU。	补规格号、直径、表面处理和包装。
SPARE-000038	铁丝	规格：12#	KG	金属材料	钢筋/线材	铁丝	脱水保留	high		铁丝是稳定线材名，号数/直径决定SKU。	补规格号、直径、表面处理和包装。
SPARE-000039	铁丝	规格：14#	KG	金属材料	钢筋/线材	铁丝	脱水保留	high		铁丝是稳定线材名，号数/直径决定SKU。	补规格号、直径、表面处理和包装。
SPARE-000052	钢筋扎丝	长度：50cm；包装：5kg	件	金属材料	钢筋/线材	扎丝	三级名称修正	high	材质/长度/直径按规格字段维护	铁扎丝、钢筋扎丝统一为扎丝，规格决定SKU。	补直径、长度、材质和包装重量。
SPARE-000059	扎丝	直径：1mm；颜色：黑色	米	金属材料	钢筋/线材	扎丝	脱水保留	high	材质/长度/直径按规格字段维护	铁扎丝、钢筋扎丝统一为扎丝，规格决定SKU。	补直径、长度、材质和包装重量。
SPARE-000060	扎丝	直径：2mm；颜色：黑色	米	金属材料	钢筋/线材	扎丝	脱水保留	high	材质/长度/直径按规格字段维护	铁扎丝、钢筋扎丝统一为扎丝，规格决定SKU。	补直径、长度、材质和包装重量。
MAT-000024	吨袋	规格：大号	个	包装覆盖周转	包装袋/吨袋	吨袋	脱水保留	high	定制/载重/尺寸按规格字段维护	集装袋是吨袋同类叫法，统一为吨袋；定制属性下沉规格。	补载重、尺寸、吊带形式、层数。
MAT-000025	自封袋	规格：10#	个	包装覆盖周转	包装袋/吨袋	自封袋	脱水保留	high		包装袋按袋型作为三级名称，规格尺寸下沉。	补尺寸、厚度、承重或包装数量。
MAT-000038	编织袋	类型：编织袋	个	包装覆盖周转	包装袋/吨袋	编织袋	脱水保留	high	规格/尺寸按规格字段维护	蛇皮袋是编织袋俗称，统一为编织袋。	补尺寸、承重、材质。
MAT-000044	吨袋	承重/容量：1.5吨	个	包装覆盖周转	包装袋/吨袋	吨袋	脱水保留	high	定制/载重/尺寸按规格字段维护	集装袋是吨袋同类叫法，统一为吨袋；定制属性下沉规格。	补载重、尺寸、吊带形式、层数。
MAT-000050	编织袋	规格：大号	个	包装覆盖周转	包装袋/吨袋	编织袋	脱水保留	high	规格/尺寸按规格字段维护	蛇皮袋是编织袋俗称，统一为编织袋。	补尺寸、承重、材质。
MAT-000053	编织袋	规格：小号	个	包装覆盖周转	包装袋/吨袋	编织袋	脱水保留	high	规格/尺寸按规格字段维护	蛇皮袋是编织袋俗称，统一为编织袋。	补尺寸、承重、材质。
MAT-000077	集装袋	载重：1.5T	个	包装覆盖周转	包装袋/吨袋	吨袋	三级名称修正	high	定制/载重/尺寸按规格字段维护	集装袋是吨袋同类叫法，统一为吨袋；定制属性下沉规格。	补载重、尺寸、吊带形式、层数。
MAT-000080	麻袋	尺寸：70*100	个	包装覆盖周转	包装袋/吨袋	麻袋	脱水保留	high		包装袋按袋型作为三级名称，规格尺寸下沉。	补尺寸、厚度、承重或包装数量。
MAT-000098	定制集装袋	定制：是；尺寸：4*4米；载重：4T；结构：双层	个	包装覆盖周转	包装袋/吨袋	吨袋	三级名称修正	high	定制/载重/尺寸按规格字段维护	集装袋是吨袋同类叫法，统一为吨袋；定制属性下沉规格。	补载重、尺寸、吊带形式、层数。
MAT-000110	编织袋	规格：待补	个	包装覆盖周转	包装袋/吨袋	编织袋	脱水保留	high	规格/尺寸按规格字段维护	蛇皮袋是编织袋俗称，统一为编织袋。	补尺寸、承重、材质。
MAT-000169	蛇皮袋	类型：蛇皮袋	条	包装覆盖周转	包装袋/吨袋	编织袋	三级名称修正	high	规格/尺寸按规格字段维护	蛇皮袋是编织袋俗称，统一为编织袋。	补尺寸、承重、材质。
MAT-000170	马夹袋	类型：马夹袋	条	包装覆盖周转	包装袋/吨袋	马夹袋	脱水保留	high		包装袋按袋型作为三级名称，规格尺寸下沉。	补尺寸、厚度、承重或包装数量。
MAT-000222	编织袋	规格：大号；类型：编织袋	条	包装覆盖周转	包装袋/吨袋	编织袋	脱水保留	high	规格/尺寸按规格字段维护	蛇皮袋是编织袋俗称，统一为编织袋。	补尺寸、承重、材质。
MAT-000223	麻袋	规格：大号；类型：麻袋	条	包装覆盖周转	包装袋/吨袋	麻袋	脱水保留	high		包装袋按袋型作为三级名称，规格尺寸下沉。	补尺寸、厚度、承重或包装数量。
MAT-000227	编织袋	尺寸：0.8m*1.2m	条	包装覆盖周转	包装袋/吨袋	编织袋	脱水保留	high	规格/尺寸按规格字段维护	蛇皮袋是编织袋俗称，统一为编织袋。	补尺寸、承重、材质。
