item_code	current_item_name	current_required_specs	current_uom	target_top_category	target_second_layer_family	target_third_layer_name	decision	confidence	assumed_specs	manual_judgment	next_action
ELEC-000020	插座	品牌：公牛；电流：16A	个	电气电料	开关插座	插座	脱水保留	high		插座是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：型号；电压；安装方式。
ELEC-000023	空调插座	品牌：公牛；电流：16A；用途：空调	个	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：型号。
ELEC-000024	插排	品牌：公牛；线长：3米；孔位：8孔	个	电气电料	开关插座	插线板	三级名称修正	high		原名称为现场叫法、同义词或过泛名称，规范为插线板，品牌和规格继续留在规格字段。	无额外动作；按现有规格维护 SKU。
ELEC-000033	插头	品牌：德力西；电流：16A	个	电气电料	开关插座	插头	脱水保留	high		插头是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：型号；电压；安装方式。
ELEC-000036	五孔插座	类型：五孔	个	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：品牌。
ELEC-000038	变压USB插座	品牌：公牛；输入：220V；输出：36V；功能：USB	套	电气电料	开关插座	插座	三级名称脱水	high	功能：变压	原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	无额外动作；按现有规格维护 SKU。
ELEC-000048	插头	品牌：公牛；电流：10A	个	电气电料	开关插座	插头	脱水保留	high		插头是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：型号；电压；安装方式。
ELEC-000049	三脚插头	品牌：公牛；电流：10A；类型：三插	个	电气电料	开关插座	插头	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插头，属性下压到规格。	无额外动作；按现有规格维护 SKU。
ELEC-000055	五孔插座	类型：五孔插座	套	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：品牌；电流。
ELEC-000056	插座底盒	类型：插座底盒	个	电气电料	开关插座	底盒	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为底盒，属性下压到规格。	采购/建档前确认缺失规格：规格。
ELEC-000059	五孔插座面板	类型：五孔面板	个	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：品牌；电流。
ELEC-000061	导轨五孔插座	安装：导轨；类型：五孔插座	个	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：品牌；电流。
ELEC-000062	一位开关	位数：1位；含底座：是	套	电气电料	开关插座	开关	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为开关，属性下压到规格。	采购/建档前确认缺失规格：品牌；电流。
ELEC-000066	五孔插座	品牌：公牛；类型：五孔插座	个	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：电流。
ELEC-000069	插座	品牌：公牛；孔位：8孔	个	电气电料	开关插座	插座	脱水保留	high		插座是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：电流。
ELEC-000093	一位开关	品牌：公牛；位数：1位	套	电气电料	开关插座	开关	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为开关，属性下压到规格。	采购/建档前确认缺失规格：电流。
ELEC-000094	五孔插座	品牌：公牛；类型：五孔	套	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：电流。
ELEC-000095	快速插头	电压：220V；类型：快速插头	个	电气电料	开关插座	插头	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插头，属性下压到规格。	采购/建档前确认缺失规格：电流。
ELEC-000096	快速插座	电压：220V；类型：快速插座	个	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：电流。
ELEC-000097	快速插头	电压：380V；类型：快速插头	个	电气电料	开关插座	插头	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插头，属性下压到规格。	采购/建档前确认缺失规格：电流。
ELEC-000098	快速插座	电压：380V；类型：快速插座	个	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：电流。
ELEC-000106	插座	电流：16A	个	电气电料	开关插座	插座	脱水保留	high		插座是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：品牌；型号；电压；安装方式。
ELEC-000107	明装底盒	安装：明装；类型：底盒	个	电气电料	开关插座	底盒	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为底盒，属性下压到规格。	采购/建档前确认缺失规格：规格；尺寸。
ELEC-000120	明装插座	安装方式：明装	个	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：品牌；电流。
ELEC-000135	工业插头	电流：25A；电压：380V	个	电气电料	开关插座	插头	三级名称脱水	high	类型：工业插头	原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插头，属性下压到规格。	采购/建档前确认缺失规格：品牌；型号；安装方式。
ELEC-000141	开关	位数：二位	个	电气电料	开关插座	开关	脱水保留	high		开关是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：品牌；电流。
ELEC-000144	插头	类型：三相四线；电流：25A	个	电气电料	开关插座	插头	脱水保留	high		插头是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：电压。
ELEC-000146	热水器开关	用途：热水器	个	电气电料	开关插座	开关	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为开关，属性下压到规格。	采购/建档前确认缺失规格：型号；电流。
ELEC-000154	五孔插座	品牌：德力西；类型：五孔插座	只	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：电流。
ELEC-000155	五孔插座	品牌：德力西；安装：导轨式；类型：五孔插座	只	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：型号；电流。
ELEC-000157	拖线板	品牌：公牛；线长：3m；插位：6位	只	电气电料	开关插座	插线板	三级名称修正	high		原名称为现场叫法、同义词或过泛名称，规范为插线板，品牌和规格继续留在规格字段。	采购/建档前确认缺失规格：型号；电流。
ELEC-000158	三脚插头	品牌：公牛；类型：三插头	只	电气电料	开关插座	插头	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插头，属性下压到规格。	采购/建档前确认缺失规格：型号；电流。
ELEC-000159	插线板	品牌：公牛；插位：6位；线长：3米	只	电气电料	开关插座	插线板	脱水保留	high		插线板是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：型号；电流。
ELEC-000160	拖线板	品牌：公牛；线长：6米	只	电气电料	开关插座	插线板	三级名称修正	high		原名称为现场叫法、同义词或过泛名称，规范为插线板，品牌和规格继续留在规格字段。	采购/建档前确认缺失规格：电流。
ELEC-000164	五孔插座	品牌：公牛；安装：明装；类型：五孔	套	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：型号；电流。
ELEC-000166	五孔插座面板	品牌：公牛；类型：五孔插座面板	只	电气电料	开关插座	插座	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插座，属性下压到规格。	采购/建档前确认缺失规格：电流。
ELEC-000181	航空插头插座套装	安装方式：明装；芯数：3芯；额定电流：16A	套	电气电料	开关插座	航空插头插座套装	脱水保留	high		航空插头插座套装是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：型号；电压。
ELEC-000206	开关底盒	品牌：公牛；安装方式：明装；部件：底盒底座	套	电气电料	开关插座	底盒	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为底盒，属性下压到规格。	采购/建档前确认缺失规格：规格。
ELEC-000214	三脚插头	品牌：公牛；极数：三脚；电压：220V；额定电流：10A	只	电气电料	开关插座	插头	三级名称脱水	high		原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为插头，属性下压到规格。	无额外动作；按现有规格维护 SKU。
ELEC-000215	插线板	品牌：公牛；结构：双排；线长：3m	只	电气电料	开关插座	插线板	脱水保留	high		插线板是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：电流。
ELEC-000222	插座	型号：DKJ35-50；颜色：黑色	只	电气电料	开关插座	插座	脱水保留	high		插座是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：品牌。
ELEC-000228	插座	型号：DKJ35-50；颜色：红色	只	电气电料	开关插座	插座	脱水保留	high		插座是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：电流。
ELEC-000242	插线板	品牌：公牛；线长：3m；结构：双排	只	电气电料	开关插座	插线板	脱水保留	high		插线板是稳定商品类型，三级名称保留，差异属性继续留在规格字段。	采购/建档前确认缺失规格：电流。
ELEC-000243	欧标转换插头	标准：欧标；孔位：5孔；功能：带USB	只	电气电料	开关插座	转换插头	三级名称脱水	high	功能：转换	原名称含用途、安装方式、孔位、结构、配套体系或功能属性，三级名称收敛为转换插头，属性下压到规格。	采购/建档前确认缺失规格：电流。
