group_id	item_name	old_groups	sku_count	suggested_category	suggested_subcategory	needs_split	split_basis	confidence	reason
IMG-0720	滤芯	备品备件/过滤件；设备备件/过滤器滤芯	2	设备备件	通用机械备件	no		high	滤芯是设备过滤器更换备件。
IMG-0721	漆刷	涂装工具/刷子	1	工具耗材	刷具	no		high	漆刷是涂装刷具耗材。
IMG-0722	漏电保护器	电气/低压电器；电气材料/低压电器	8	电气电料	低压电器	no		high	漏电保护器属于低压电器。
IMG-0723	漏电断路器	电气材料/低压电器	6	电气电料	低压电器	no		high	漏电断路器属于低压电器。
IMG-0724	漱口杯	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	漱口杯为后勤生活用品。
IMG-0725	潜水泵	设备/泵；设备/泵类设备	2	施工机具设备	泵类设备	no		high	潜水泵是整台泵类设备。
IMG-0726	激光水平仪	工具/测量工具	1	工具量具	测量工具	no		high	激光水平仪是测量工具。
IMG-0727	火钳	工具/夹持工具	1	工具量具	手动工具	no		high	火钳是夹持类手动工具。
IMG-0728	灭火器	安全消防/灭火器；消防器材/灭火器；消防材料/灭火器	4	安全消防	消防器材	no		high	灭火器属于消防器材。
IMG-0729	灭火器箱	安全消防/灭火器配件；消防材料/灭火器箱	2	安全消防	消防器材	no		high	灭火器箱属于消防器材配套箱。
IMG-0730	灯头	电气材料/照明配件	1	电气电料	照明灯具	no		high	灯头为照明灯具配件。
IMG-0731	灯座	电气/照明配件	2	电气电料	照明灯具	no		high	灯座属于照明灯具配件。
IMG-0732	灯管	电气材料/照明	1	电气电料	照明灯具	no		high	灯管属于照明灯具。
IMG-0733	灰刀	工具器具/施工工具	1	工具量具	手动工具	no		high	灰刀是抹灰手动工具。
IMG-0734	灰斗	施工工具/灰斗	1	工具量具	手动工具	no		medium	铁灰斗为施工手持工具器具。
IMG-0735	烟灰桶	行政后勤/清洁用品	1	清洁办公后勤	清洁工具	no		high	烟灰桶属于现场清洁收集用品。
IMG-0736	热水器安全阀	工程材料/阀门	1	管材管件阀门	阀门	no		high	热水器安全阀属于阀门。
IMG-0737	热水器开关	电气材料/开关	1	电气电料	开关按钮	no		high	热水器开关属于电气开关。
IMG-0738	热水器挂钩	工程材料/水暖五金	1	紧固件与连接件	卡扣	no		medium	热水器挂钩是安装固定件，旧水暖五金偏用途。
IMG-0739	热水器隔电堵	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		medium	隔电堵为热水器水暖连接配件。
IMG-0740	热水壶	办公生活用品/小电器	1	清洁办公后勤	生活用品	no		high	热水壶是后勤生活用品。
IMG-0741	热熔机	工具器具/管道工具	1	电动气动工具	电动工具	no		high	PPR热熔机是电动管道施工工具。
IMG-0742	热缩管	电气材料/电缆附件；电气材料/绝缘材料	4	电气电料	绝缘材料	no		high	热缩管属于电缆绝缘材料。
IMG-0743	热风机	工具/电动工具	1	电动气动工具	电动工具	no		high	热风机为电动工具。
IMG-0744	焊工手套	劳保耗材/手套	3	劳保防护	手套	no		high	焊工手套属于劳保手部防护。
IMG-0745	焊工眼镜	劳保耗材/眼面防护	3	劳保防护	眼面防护	no		high	焊工眼镜属于眼面防护。
IMG-0746	焊接三通	管件/焊接管件	1	管材管件阀门	三通	no		high	焊接三通属于管道三通管件。
