group_id	item_name	sku_count	old_groups	stock_uoms	quality_levels	agent_use_policies	sample_skus_specs_aliases
IMG-1108	镀锌方钢	1	钢材/型材	米	needs_review:1	clarify_specs_before_use:1	METAL-000081 | 规格：6*6*5；表面：镀锌 | 6*6*5镀锌方钢
IMG-1109	镀锌板剪刀	1	工具/剪切工具	把	needs_review:1	clarify_specs_before_use:1	TOOL-000283 | 材质：合金钢；用途：镀锌板；规格：20寸 | 合金钢镀锌板剪刀20寸
IMG-1110	镀锌水管加工件	1	定制件/管路加工件	根	needs_review:1	clarify_specs_before_use:1	PIPE-000469 | 加工：是；表面处理：镀锌；规格：4分；连接：两端丝；长度：3米 | 加工4分镀锌两端丝水管3米
IMG-1111	镀锌活接	1	管件/镀锌管件	个	needs_review:1	clarify_specs_before_use:1	PIPE-000169 | 公称直径：50；表面：镀锌；类型：活接 | 50镀锌活接
IMG-1112	镀锌电线架	1	电气材料/电气辅材	个	standard:1	auto_select_allowed:1	ELEC-000022 | 材质：镀锌；位数：4位 | 4位镀锌电线架
IMG-1113	镀锌直通	1	管件/镀锌管件	个	needs_review:1	clarify_specs_before_use:1	PIPE-000141 | 公称直径：50；表面：镀锌 | 50镀锌直通
IMG-1114	镀锌管	1	原材料/钢管	米	needs_review:1	clarify_specs_before_use:1	PIPE-000089 | 规格：DN20；表面：镀锌 | DN20镀锌管
IMG-1115	镀锌膨胀钩	1	紧固件/膨胀件	只	usable:1	confirm_before_use:1	FAST-000120 | 表面处理：镀锌；规格：M16*130 | 镀锌膨胀钩M16*130
IMG-1116	镀锌花兰扣	1	紧固件/拉紧件	只	needs_review:1	clarify_specs_before_use:1	MAT-000244 | 表面处理：镀锌；规格：M14 | 镀锌花兰扣m14
IMG-1117	镀锌花兰螺丝	1	紧固件/拉紧件	只	usable:1	confirm_before_use:1	FAST-000121 | 表面处理：镀锌；规格：M14*350 | 镀锌花兰螺丝m14*350
IMG-1118	镀锌螺丝套件	1	紧固件/螺丝套件	套	needs_review:1	clarify_specs_before_use:1	FAST-000087 | 表面：镀锌；规格：M12*30 | 镀锌螺丝M12*30
IMG-1119	镀锌补心	1	管件/镀锌管件	个	needs_review:1	clarify_specs_before_use:1	PIPE-000298 | 规格：80*65；表面处理：镀锌；类型：补心 | 80*65镀锌补心
IMG-1120	镀锌角钢	3	金属材料/型材；钢材/型材	根；米	needs_review:2；usable:1	clarify_specs_before_use:2；confirm_before_use:1	METAL-000078 | 规格：4*4；表面：镀锌 | 4*4镀锌角钢 || METAL-000090 | 规格：4*4*0.5；表面：镀锌 | 4*4*0.5镀锌角铁 || METAL-000169 | 表面处理：镀锌；规格：40*40 | 镀锌角铁40*40
IMG-1121	镀锌角铁	1	金属材料/型材	米	usable:1	confirm_before_use:1	METAL-000003 | 材质/表面：镀锌；规格：4*4*0.5 | 4*4*0.5镀锌角铁
IMG-1122	镀锌钢丝绳	1	吊装索具/钢丝绳	米	needs_review:1	clarify_specs_before_use:1	METAL-000164 | 表面处理：镀锌；直径：Φ12 | 镀锌钢丝绳Φ12
IMG-1123	镀锌钢管	2	定制件/钢管加工件；金属材料/管材	条；米	standard:1；needs_review:1	auto_select_allowed:1；clarify_specs_before_use:1	PIPE-000034 | 规格：DN25；标准：国标；表面：镀锌 | DN25国标镀锌钢管 || PIPE-000110 | 定制：是；规格：48；表面：镀锌 | 定做48镀锌钢管
IMG-1124	镀锌铁皮	1	原材料/板材	米	needs_review:1	clarify_specs_before_use:1	CONST-000015 | 厚度：1.2；表面：镀锌 | 1.2镀锌铁皮
IMG-1125	镀锌骑马卡	1	管夹/管路固定件	个	needs_review:1	clarify_specs_before_use:1	PIPE-000459 | 表面：镀锌；规格：Φ200；类型：骑马卡 | 镀锌骑马卡Φ200
IMG-1126	镂空数字喷涂模板	1	涂装工具/喷涂模板	套	needs_review:1	clarify_specs_before_use:1	CONST-000026 | 字符：0-9；类型：镂空数字模板 | 镂空数字漆模0-9
IMG-1127	镂空标识字牌	1	定制件/标识铭牌	件	needs_review:1	clarify_specs_before_use:1	METAL-000120 | 定制：是；材质：不锈钢；类型：标识字牌 | 原始:漏空 | 订制不锈钢漏空标识字牌
IMG-1128	长螺杆	1	五金备件/紧固件	套	usable:1	confirm_before_use:1	SPARE-000057 | 规格：14*200；类型：长螺杆 | 14*200长螺杆
IMG-1129	长销加工件	1	定制件/金属加工件	件	needs_review:1	clarify_specs_before_use:1	SPARE-000093 | 加工：是；规格：20*340 | 加工长销20*340
IMG-1130	门吸	1	五金/门窗五金	付	needs_review:1	clarify_specs_before_use:1	METAL-000129 | 材质：304不锈钢；类型：门柱吸/门吸 | 304不锈钢门柱吸
IMG-1131	门插销	1	五金/门窗五金	套	needs_review:1	clarify_specs_before_use:1	METAL-000128 | 材质：不锈钢；用途：门；类型：插销 | 不锈钢门插销
IMG-1132	门板插销	1	五金/门窗五金	付	needs_review:1	clarify_specs_before_use:1	CONST-000041 | 材质：不锈钢；用途：门板；类型：插销 | 不锈钢门板插销
IMG-1133	门锁	3	五金/锁具；五金备件/锁具；五金备件/门锁锁具	个；套；把	needs_review:3	clarify_specs_before_use:3	HW-LOCK-000001 | 用途：办公室门 | 办公室门锁 || HW-LOCK-000008 | 用途：大门 | 大门锁 || HW-LOCK-000016 | 材质：铝合金；适配对象：断桥铝门；类型：门锁 | 铝合金断桥铝门锁
IMG-1134	闪光蜂鸣器	1	电气材料/报警器	套	needs_review:1	clarify_specs_before_use:1	ELEC-000149 | 功能：闪光、蜂鸣 | 闪光蜂鸣器
IMG-1135	闭门器	3	五金备件/门窗五金；五金建材/门窗五金	个；套	usable:2；needs_review:1	confirm_before_use:2；clarify_specs_before_use:1	SPARE-000006 | 规格：大 | 闭门器大 || SPARE-000043 | 规格：大号 | 闭门器大 || MAT-000115 | 品类：闭门器 | 闭门器
IMG-1136	防冻保温棉	1	保温材料/保温棉	根	needs_review:1	clarify_specs_before_use:1	MAT-000236 | 特性：防冻；规格：Φ50 | 防冻保温棉Φ50
IMG-1137	防坠器	1	安全防护/高处防护	个	usable:1	confirm_before_use:1	SAFE-000074 | 承重：300kg；长度：30米；锁具：双锁 | 300KG30米防坠器双锁
IMG-1138	防坠安全网	1	定制件/安全防护	平方	needs_review:1	clarify_specs_before_use:1	SAFE-000031 | 定制：是；用途：防坠 | 定做防坠安全网
IMG-1139	防尘网	1	安全设施/防护网	平方	usable:1	confirm_before_use:1	SAFE-000042 | 规格：10针 | 10针防尘网
IMG-1140	防尘面罩	1	劳保耗材/呼吸防护	只	needs_review:1	clarify_specs_before_use:1	SAFE-000098 | 品牌：3M；类型：防尘面罩 | 3M防尘面罩
IMG-1141	防尘面罩过滤芯	1	劳保耗材/呼吸防护	只	needs_review:1	clarify_specs_before_use:1	SAFE-000099 | 品牌：3M；适配：防尘面罩；部件：过滤芯 | 3M防尘面罩过滤芯
IMG-1142	防护安全网	1	安全设施/防护网	件	needs_review:1	clarify_specs_before_use:1	SAFE-000025 | 规格：3000；特征：加厚 | 加厚3000防护安全网
IMG-1143	防护服	1	劳保耗材/防护服	套	needs_review:1	clarify_specs_before_use:1	SAFE-000093 | 特征：加厚；款式：连体 | 加厚连体裤
IMG-1144	防护眼镜	2	劳保耗材/眼面防护	个；付	standard:2	auto_select_allowed:2	SAFE-000002 | 用途：打磨 | 打磨眼镜 || SAFE-000008 | 颜色：透明 | 透明防护眼镜
IMG-1145	防护罩加工件	1	定制件/防护罩	件	needs_review:1	clarify_specs_before_use:1	SAFE-000119 | 定制：是；尺寸：1.2m*2.7m*0.8m | 加工防护罩1.2米*2.7米*0.8米
IMG-1146	防撞条	1	安全设施/防撞防护	米	needs_review:1	clarify_specs_before_use:1	SAFE-000037 | 特征：背胶；类型：防撞条 | 背胶防撞条
IMG-1147	防松螺母	1	紧固件/螺母	个	needs_review:1	clarify_specs_before_use:1	FAST-000050 | 规格：M24；类型：防松 | 24防松螺母
IMG-1148	防水乳胶漆	2	油漆涂料/乳胶漆	桶	needs_review:2	clarify_specs_before_use:2	CHEM-000141 | 品牌：立邦；特性：防水；包装：18KG | 立邦防水乳胶漆18KG || CHEM-000142 | 品牌：立邦；颜色：白色；特性：防水；包装：18KG | 立邦白色防水乳胶漆18KG
IMG-1149	防水电工胶布	1	电气材料/绝缘材料	卷	needs_review:1	clarify_specs_before_use:1	ELEC-000134 | 宽度：25mm；功能：防水 | 25mm电工防水胶布
IMG-1150	防水网线接头	1	电气材料/弱电材料	个	standard:1	auto_select_allowed:1	ELEC-000043 | 功能：防水；用途：网线连接 | 防水网线接头连接
IMG-1151	防水网线连接器	1	弱电安防/网络配件	套	needs_review:1	clarify_specs_before_use:1	PIPE-000420 | 适用环境：户外；特性：防水；类型：网线接头连接器 | 户外防水网线接头连接器
IMG-1152	防滑橡胶垫	1	劳保耗材/地面防护	平方	needs_review:1	clarify_specs_before_use:1	SAFE-000063 | 功能：防滑；材质：橡胶 | 防滑胶垫
IMG-1153	防火棉	1	建筑材料/保温防火材料	平方	needs_review:1	clarify_specs_before_use:1	MAT-000069 | 特性：阻燃；类型：防火棉 | 阻燃防火棉
IMG-1154	防火涂层测厚仪	1	工具器具/检测仪器	台	needs_review:1	clarify_specs_before_use:1	TOOL-000074 | 用途：防火涂层测厚 | 防火涂层测厚仪
IMG-1155	防爆耐磨水带	1	安全消防/水带	米	needs_review:1	clarify_specs_before_use:1	SAFE-000131 | 特性：防爆耐磨；公称通径：DN50 | 防爆耐磨水带DN50
IMG-1156	防盗门锁	1	五金备件/锁具	个	needs_review:1	clarify_specs_before_use:1	HW-LOCK-000009 | 材质：不锈钢；用途：防盗门 | 防盗门锁不锈钢
IMG-1157	防锈润滑剂	5	化工耗材/润滑剂；化工耗材/润滑防锈	支；瓶	usable:1；needs_review:4	confirm_before_use:1；clarify_specs_before_use:4	CHEM-000006 | 品牌/型号：WD-40；容量：500 | WD-40500防锈润滑剂 || CHEM-000054 | 品牌/型号：WD-40 | WD40润滑剂 || CHEM-000059 | 品牌/型号：WD-40；功能：除锈润滑 | WD40除锈润滑剂 || CHEM-000061 | 品牌/型号：WD-40；功能：除锈 | WD-40除锈剂 || CHEM-000085 | 型号：DM40；功能：防锈润滑 | DM40防锈润滑剂
IMG-1158	防锈漆	10	化工耗材/涂料；油漆涂料/防锈漆	桶	needs_review:1；usable:9	clarify_specs_before_use:1；confirm_before_use:9	CHEM-000011 | 颜色：铁红；类型：防锈漆 | 铁红防锈漆 || CHEM-000102 | 品牌：立邦；颜色：白色；包装：18KG | 立邦白色防锈漆18KG || CHEM-000108 | 品牌：立邦；颜色：桔黄色；包装：18kg | 立邦桔黄色防锈漆18kg || CHEM-000110 | 品牌：立邦；颜色：深黄；包装：18KG | 立邦深黄防锈漆18KG || CHEM-000111 | 品牌：立邦；颜色：黑色；包装：18KG | 立邦黑色防锈漆18KG || CHEM-000112 | 品牌：立邦；颜色：大红；包装：18KG | 立邦大红防锈漆18KG || CHEM-000113 | 品牌：立邦；颜色：淡黄灰；包装：18KG | 立邦淡黄灰防锈漆18KG || CHEM-000114 | 品牌：立邦；颜色：桔红；包装：18KG | 立邦桔红防锈漆18KG
IMG-1159	阻燃地板革	1	建筑装饰材料/地板革	㎡	needs_review:1	clarify_specs_before_use:1	CONST-000028 | 特性：阻燃；尺寸：6m*2.5m | 阻燃地板革6m*2.5m
IMG-1160	阻燃挤塑板	2	保温材料/挤塑板	平方	needs_review:2	clarify_specs_before_use:2	CONST-000029 | 特性：阻燃；尺寸：2.2m*0.6m*0.1m | 数量描述:116块 | 阻燃挤塑板2.2m*0.6m*0.1m*116块 || CONST-000030 | 特性：阻燃；尺寸：2.2m*0.6m*0.05m | 数量描述:64块 | 阻燃挤塑板2.2m*0.6m*0.05m*64块
IMG-1161	除污剂	1	清洁化学品/除污剂	桶	needs_review:1	clarify_specs_before_use:1	ADMIN-000050 | 用途：重油污；包装：30KG | 重油污除污剂30KG；重油污除污剂
IMG-1162	除甲醛机	1	行政后勤/办公设备	个	needs_review:1	clarify_specs_before_use:1	ADMIN-000021 | 用途：办公室；功能：除甲醛 | 办公室除甲醛机
IMG-1163	除胶剂	2	化工耗材/清洗剂；清洁化学品/除胶剂	支；瓶	standard:1；needs_review:1	auto_select_allowed:1；clarify_specs_before_use:1	CHEM-000004 | 品牌：得力；容量：500ML | 得力500ML除胶剂 || CHEM-000154 | 类型：除胶剂 | 除胶剂
IMG-1164	除锈剂	3	化工耗材/除锈润滑剂	瓶	usable:3	confirm_before_use:3	CHEM-000134 | 品牌：WD40；容量：500mL | WD40除锈剂500ML || CHEM-000137 | 品牌：陶喜；容量：450mL | 陶喜除锈剂450mL || CHEM-000146 | 品牌：WD40；容量：350mL | WD40除锈剂350ML
IMG-1165	隔环加工件	1	定制件/机械加工件	个	needs_review:1	clarify_specs_before_use:1	SPARE-000118 | 加工：是；型号/规格：2350；部件：隔环 | 加工隔环2350
IMG-1166	集装袋	1	包装材料/集装袋	个	needs_review:1	clarify_specs_before_use:1	MAT-000077 | 载重：1.5T | 1.5T吨袋；吨袋
IMG-1167	雨棚	2	定制件/遮雨棚；行政后勤/临时设施	个；套	needs_review:2	clarify_specs_before_use:2	MAT-000068 | 尺寸：4*4米；特征：加厚 | 定制:是 | 加厚4*4米雨棚 || MAT-000112 | 尺寸：3*4.5m；规格：大 | 3*4.5m大雨棚
IMG-1168	雨衣	2	劳保耗材/雨具	套	usable:1；needs_review:1	confirm_before_use:1；clarify_specs_before_use:1	SAFE-000027 | 类型：一次性 | 一次性雨衣 || SAFE-000047 | 特征：加厚 | 加厚雨衣
IMG-1169	雨衣套装	1	劳保耗材/雨具	套	needs_review:1	clarify_specs_before_use:1	SAFE-000058 | 套装：是；特征：加厚 | 加厚雨衣套装
IMG-1170	雨鞋	5	劳保耗材/足部防护；劳保耗材/雨具	双	needs_review:4；usable:1	clarify_specs_before_use:4；confirm_before_use:1	SAFE-000050 | 品牌：回力；特征：厚底 | 回力厚底雨鞋 || SAFE-000067 | 品牌：回力；类型：雨鞋 | 回力雨鞋 || SAFE-000077 | 品牌：回力；特征：加厚 | 回力加厚雨鞋 || SAFE-000083 | 品牌：回力 | 回力雨鞋 || SAFE-000128 | 品牌：回力；尺码：41码；配置：带衬里 | 41码回力雨鞋带衬里
IMG-1171	雾化喷头	1	工程材料/喷淋配件	个	needs_review:1	clarify_specs_before_use:1	MAT-000057 | 用途：加湿；类型：雾化喷头 | 加湿雾化喷头
IMG-1172	雾炮机	1	设备/环保喷淋设备	台	needs_review:1	clarify_specs_before_use:1	MAT-000058 | 功率：3kW；控制：全自动 | 3千瓦全自动雾炮机
IMG-1173	鞋垫	1	劳保耗材/足部防护	双	needs_review:1	clarify_specs_before_use:1	SAFE-000052 | 类型：鞋垫 | 鞋垫
IMG-1174	顶托	2	建筑材料/脚手架配件	套；支	usable:2	confirm_before_use:2	CONST-000008 | 规格：30*500；特征：厚 | 30*500厚顶托 || CONST-000009 | 规格：38*600；特征：厚 | 38*600厚顶托
IMG-1175	风镐	1	工具器具/气动工具	台	usable:1	confirm_before_use:1	TOOL-000067 | 型号：G150 | G150风镐
IMG-1176	马夹袋	1	包装材料/塑料袋	条	needs_review:1	clarify_specs_before_use:1	MAT-000170 | 类型：马夹袋 | 马夹袋
IMG-1177	马路切割片	1	工具器具/磨切耗材	块	needs_review:1	clarify_specs_before_use:1	TOOL-000083 | 规格：400；用途：马路切割 | 400马路切片
IMG-1178	骑马卡	2	定制件/管夹卡箍；管道紧固/骑马卡	个；件	needs_review:2	clarify_specs_before_use:2	PIPE-000294 | 公称直径：DN200；材质：不锈钢 | DN200不锈钢骑马卡 || PIPE-000332 | 定制：是；规格：36；材质：不锈钢；厚度/螺纹：36*2.0 | 订制36不锈钢骑马卡36*2.0
IMG-1179	骑马螺丝	1	五金备件/紧固件	套	needs_review:1	clarify_specs_before_use:1	SPARE-000029 | 规格：14*75 | 14*75骑马螺丝
IMG-1180	高压内丝接头	1	液压/高压管路	只	needs_review:1	clarify_specs_before_use:1	PIPE-000365 | 规格：36*2H；连接形式：内丝 | 高压内丝接头36*2H
IMG-1181	高压内外牙弯头	1	定制件/液压接头	个	needs_review:1	clarify_specs_before_use:1	PIPE-000238 | 定制：是；规格：52；连接：内外牙；类型：弯头 | 定做52高压内外牙弯头
IMG-1182	高压内接头	4	定制件/液压接头	个	needs_review:4	clarify_specs_before_use:4	PIPE-000234 | 定制：是；型号/规格：52H42；类型：内接高压 | 定做52H42内接高压 || PIPE-000235 | 定制：是；型号/规格：36H28；类型：内接高压 | 定做36H28内接高压 || PIPE-000236 | 定制：是；型号/规格：30H20；类型：内接高压 | 定做30H20内接高压 || PIPE-000237 | 定制：是；型号/规格：26H20；类型：内接高压 | 定做26H20内接高压
IMG-1183	高压加厚接头	1	定制件/液压接头	个	needs_review:1	clarify_specs_before_use:1	PIPE-000046 | 定制：是；规格：52；特征：加厚 | 定做52高压加厚接头
IMG-1184	高压卡箍双丝牙接头	1	定制件/管路接头	个	needs_review:1	clarify_specs_before_use:1	PIPE-000059 | 定制：是；规格：52；特征：高压加厚；连接：卡箍+双丝牙 | 定做高压加厚52米卡箍双丝牙
IMG-1185	高压变径接头	1	定制件/液压接头	个	needs_review:1	clarify_specs_before_use:1	PIPE-000078 | 定制：是；规格：36*3+36；类型：变头 | 定做36*3+36高压变头
IMG-1186	高压堵头	7	液压/高压管路	个	needs_review:7	clarify_specs_before_use:7	PIPE-000173 | 规格：1/2英寸；类型：堵头 | 1/2高压堵头 || PIPE-000174 | 规格：3/4英寸；类型：堵头 | 3/4高压堵头 || PIPE-000175 | 规格：1英寸；类型：堵头 | 1高压堵头 || PIPE-000176 | 规格：1.5寸；类型：堵头 | 1.5寸高压堵头 || PIPE-000177 | 规格：2寸；类型：堵头 | 2寸高压堵头 || PIPE-000315 | 螺纹：M36*2；连接：内丝 | M36*2高压内丝堵头 || PIPE-000316 | 螺纹：M36*2；连接：外丝 | M36*2高压外丝堵头
IMG-1187	高压外丝变径接头	1	定制件/液压接头	个	needs_review:1	clarify_specs_before_use:1	PIPE-000079 | 定制：是；规格：M36变1寸；连接：外丝 | 定做M36变1寸高压外丝
IMG-1188	高压外丝堵头	1	液压/高压管路	个	needs_review:1	clarify_specs_before_use:1	PIPE-000305 | 规格：25；连接：外丝；类型：堵头 | 25高压外丝堵头
IMG-1189	高压外丝接头	1	液压/高压管路	个	needs_review:1	clarify_specs_before_use:1	PIPE-000164 | 螺纹：M36*2A；类型：外丝 | M36*2A高压外丝
IMG-1190	高压外接头	1	液压/高压管路	个	needs_review:1	clarify_specs_before_use:1	PIPE-000137 | 公称直径：50；连接类型：外接 | 50高压外接
IMG-1191	高压对丝	1	液压/高压管路	个	needs_review:1	clarify_specs_before_use:1	PIPE-000307 | 规格：20；类型：对丝 | 20高压对丝
IMG-1192	高压对丝接头	5	液压/高压管路	只	needs_review:5	clarify_specs_before_use:5	PIPE-000352 | 螺纹：20*1.5 | 高压接头20*1.5对丝 || PIPE-000353 | 螺纹：24*1.5 | 高压接头24*1.5对丝 || PIPE-000354 | 螺纹：30*2；连接形式：对丝 | 高压接头30*2对丝 || PIPE-000355 | 螺纹：36*2；连接形式：对丝 | 高压接头36*2对丝 || PIPE-000356 | 螺纹：52*2；连接形式：对丝 | 高压接头52*2对丝
IMG-1193	高压弯头	11	定制件/液压接头；液压/高压管路	个；只	needs_review:11	clarify_specs_before_use:11	PIPE-000051 | 定制：是；规格：6x1.5；类型：弯头 | 定做 6x1.5高压弯头 || PIPE-000052 | 定制：是；规格：10x1.5；类型：弯头 | 定做 10x1.5高压弯头 || PIPE-000053 | 定制：是；规格：13x1.5；类型：弯头 | 定做 13x1.5高压弯头 || PIPE-000054 | 定制：是；规格：16x1.5；类型：弯头 | 定做 16x1.5高压弯头 || PIPE-000055 | 定制：是；规格：19x1.5；类型：弯头 | 定做 19x1.5高压弯头 || PIPE-000056 | 定制：是；规格：25x1.5；类型：弯头 | 定做 25x1.5高压弯头 || PIPE-000057 | 定制：是；规格：32x1.5；类型：弯头 | 定做 32x1.5高压弯头 || PIPE-000058 | 定制：是；规格：38x1.5；类型：弯头 | 定做 38x1.5高压弯头
IMG-1194	高压接头	4	液压/高压管路	个	needs_review:4	clarify_specs_before_use:4	PIPE-000156 | 型号/规格：36/25S | 36/25s高压接头 || PIPE-000157 | 型号/规格：33/25S | 33/25s高压接头 || PIPE-000158 | 型号/规格：36/28S | 36/28s高压接头 || PIPE-000300 | 规格：100；类型：接头 | 100高压接头
IMG-1195	高压枪头	1	工具备件/喷枪配件	个	needs_review:1	clarify_specs_before_use:1	TOOL-000147 | 特征：加长；类型：高压枪头 | 加长高压枪头
IMG-1196	高压树脂管	1	液压/高压管路	米	needs_review:1	clarify_specs_before_use:1	PIPE-000197 | 规格：8厘；材质：树脂；类型：高压管 | 8厘高压树脂管
IMG-1197	高压水带	1	管材/高压水带	米	needs_review:1	clarify_specs_before_use:1	PIPE-000475 | 直径：Φ80；类型：高压水带 | 高压水带Φ80
IMG-1198	高压水枪	1	工具器具/清洗工具	支	needs_review:1	clarify_specs_before_use:1	TOOL-000044 | 材质：金属；类型：高压水枪 | 金属高压水枪
IMG-1199	高压水枪滤芯	1	设备备件/滤芯	个	needs_review:1	clarify_specs_before_use:1	SPARE-000022 | 适用设备：高压水枪；类型：滤芯 | 高压水枪滤芯
IMG-1200	高压水枪过滤总成	1	设备备件/清洗设备配件	套	needs_review:1	clarify_specs_before_use:1	SPARE-000021 | 适用设备：高压水枪；类型：过滤总成 | 高压水枪过滤总成
IMG-1201	高压水管	1	液压/高压管路	米	needs_review:1	clarify_specs_before_use:1	PIPE-000308 | 规格：100；用途：高压水 | 100高压水管
IMG-1202	高压油压表	1	仪表/压力仪表	个	needs_review:1	clarify_specs_before_use:1	MAT-000100 | 介质：油；类型：高压表 | 高压油表
IMG-1203	高压油管	7	定制件/液压管路；液压/高压管路	条；根；米	needs_review:5；usable:2	clarify_specs_before_use:5；confirm_before_use:2	PIPE-000035 | 规格：DN25*4；类型：高压油管 | DN25*4高压油管 || PIPE-000040 | 规格：DN51；等级：4SH | DN51*4SH高压油管 || PIPE-000041 | 规格：DN32；等级：4SH | DN32*4SH高压油管 || PIPE-000135 | 公称直径：50 | 50高压油管；50高压管 || PIPE-000182 | 公称直径：80 | 80高压管；80高压油管 || PIPE-000255 | 规格：76*4 | 76*4高压油管 || PIPE-000293 | 定制：是；规格：19；压力：420公斤 | 定做19*420公斤高压油管
IMG-1204	高压油管接头	1	液压/高压管路	个	needs_review:1	clarify_specs_before_use:1	PIPE-000136 | 公称直径：50；类型：接头 | 50高压接头
IMG-1205	高压注浆机	1	设备/注浆设备	台	needs_review:1	clarify_specs_before_use:1	MAT-000155 | 类型：高压注浆机 | 高压注浆机
IMG-1206	高压清洗喷枪	1	清洗设备/高压清洗机配件	把	needs_review:1	clarify_specs_before_use:1	MAT-000131 | 用途：高压清洗；类型：喷枪 | 高压清洗喷枪
IMG-1207	高压清洗机	1	清洗设备/高压清洗机	套	needs_review:1	clarify_specs_before_use:1	MAT-000106 | 品牌：黑马；电压：380V；功率：5.5kW | 黑马380V*5.5千瓦高压清洗机
IMG-1208	高压清洗机喷嘴	1	清洗设备/清洗机配件	只	needs_review:1	clarify_specs_before_use:1	MAT-000253 | 角度：0度 | 高压清洗机喷咀0度；喷咀
IMG-1209	高压清洗机滤网	1	清洗设备/高压清洗机配件	个	needs_review:1	clarify_specs_before_use:1	CHEM-000091 | 规格：25mm；部件：滤网 | 25MM高压清洗剂滤网
IMG-1210	高压球阀	3	阀门/球阀	个；只	needs_review:3	clarify_specs_before_use:3	PIPE-000306 | 品牌：埃美柯；规格：20；类型：高压球阀 | 20埃美柯高压球阀 || PIPE-000310 | 品牌：埃美柯；规格：25；类型：高压球阀 | 25埃美柯高压球阀 || PIPE-000367 | 材质：不锈钢；用途：液压高压；规格：1寸 | 不锈钢液压高压球阀1寸
IMG-1211	高压直接	1	液压/高压管路	只	needs_review:1	clarify_specs_before_use:1	PIPE-000348 | 螺纹：M32*2；连接：内丝 | m32*2高压内丝直接
IMG-1212	高压管总成	1	液压/高压管路	根	needs_review:1	clarify_specs_before_use:1	PIPE-000438 | 直径：Φ13；长度：50m；配置：两端接头 | 高压管带两端接头Φ13-50m
IMG-1213	高压胶水带	1	液压/高压管路	米	needs_review:1	clarify_specs_before_use:1	PIPE-000304 | 规格：65；颜色：蓝色；特征：加厚 | 65加厚蓝色胶水带
IMG-1214	高压胶管	2	液压/高压管路	米	needs_review:1；usable:1	clarify_specs_before_use:1；confirm_before_use:1	PIPE-000299 | 规格：100；形态：胶管 | 100高压胶管 || PIPE-000313 | 规格：50；结构等级：4SH | 50*4SH高压胶管
IMG-1215	高压转换接头	3	液压/高压管路	套	needs_review:3	clarify_specs_before_use:3	PIPE-000349 | 螺纹：36*2；形式：外丝转内丝 | 高压接头36*2外丝转内丝 || PIPE-000350 | 螺纹：52*2；形式：外丝转内丝 | 高压接头52*2外丝转内丝 || PIPE-000351 | 螺纹：24*1.5/36*2 | 高压接头24*1.5/36*2
IMG-1216	高压钢丝管	1	液压/高压管路	米	needs_review:1	clarify_specs_before_use:1	PIPE-000217 | 公称直径：50；结构：钢丝增强 | 50高压钢丝管
IMG-1217	高压钢丝软管	1	液压气动/高压软管	米	needs_review:1	clarify_specs_before_use:1	PIPE-000490 | 直径：Φ25；结构：钢丝增强 | 高压钢丝管Φ25
IMG-1218	高压铜球阀	1	工程材料/阀门	个	standard:1	auto_select_allowed:1	PIPE-000039 | 规格：DN20；压力：350kg；材质：铜；类型：球阀 | DN20*350kg高压铜球阀
IMG-1219	高压防水自粘带	1	电气耗材/绝缘胶带	卷	needs_review:1	clarify_specs_before_use:1	ELEC-000217 | 品牌：3M；特性：高压防水；类型：自粘带 | 3M高压防水自粘带
IMG-1220	高帮劳保鞋	1	劳保耗材/足部防护	双	needs_review:1	clarify_specs_before_use:1	SAFE-000024 | 特征：进口、高帮 | 进口高帮劳保鞋
IMG-1221	高强度全牙螺丝	2	紧固件/螺丝	套	needs_review:2	clarify_specs_before_use:2	FAST-000082 | 强度等级：12.9；规格：M30*250；螺纹形式：全牙 | 原始:全芽 | 12.9级m30*250全芽螺丝 || FAST-000108 | 强度等级：12.9级；规格：M27*100；螺纹：全牙 | 12.9级M27*100全芽螺丝
IMG-1222	高强度全牙螺杆	1	紧固件/螺杆	根	usable:1	confirm_before_use:1	FAST-000080 | 强度等级：12.9；规格：M30*1m；螺纹形式：全牙 | 原始:全芽 | 12.9级全芽螺杆m30*1m
IMG-1223	高强度全螺纹螺丝套件	1	紧固件/螺丝套件	套	needs_review:1	clarify_specs_before_use:1	FAST-000119 | 强度等级：12.9；规格：M24*60；螺纹：全螺纹；包含：平垫+弹垫 | 12.9级M24*60全芽螺丝带平弹垫
IMG-1224	高强度螺丝	4	五金备件/紧固件；紧固件/螺丝	个；套	needs_review:4	clarify_specs_before_use:4	SPARE-000042 | 强度等级：12.9级；规格：10*150 | 12.9级 10*150螺丝 || FAST-000016 | 规格：M5*95；强度等级：12.9 | M5*95 12.9螺丝 || FAST-000064 | 规格：M30*100；强度等级：12.9 | M30*100/12.9级螺丝 || FAST-000067 | 规格：M30*80；强度等级：10.8 | M30*80/10.8级螺丝
IMG-1225	高强度螺丝套件	1	紧固件/螺丝套件	套	needs_review:1	clarify_specs_before_use:1	FAST-000123 | 强度等级：8.8；规格：M16*70；套件组成：平垫+弹垫 | 8.8级m16*70螺丝带平 弹垫
IMG-1226	高强度螺母	1	紧固件/螺母	只	needs_review:1	clarify_specs_before_use:1	FAST-000081 | 强度等级：12.9；规格：M30 | 12.9级螺母M30
