group_id	item_name	old_groups	sku_count	suggested_category	suggested_subcategory	needs_split	split_basis	confidence	reason
IMG-1211	高压直接	液压/高压管路	1	液压气动	液压接头	no		high	高压直接为液压管路直通接头。
IMG-1212	高压管总成	液压/高压管路	1	液压气动	高压管路	no		high	高压管总成含两端接头，归高压管路。
IMG-1213	高压胶水带	液压/高压管路	1	管材管件阀门	管材	no		medium	样例为加厚蓝色胶水带，更像输水管材，旧液压需确认。
IMG-1214	高压胶管	液压/高压管路	2	液压气动	高压管路	no		high	4SH等规格指向液压高压胶管。
IMG-1215	高压转换接头	液压/高压管路	3	液压气动	液压接头	no		high	转换接头为高压液压接头。
IMG-1216	高压钢丝管	液压/高压管路	1	液压气动	高压管路	no		high	高压钢丝增强管归液压高压管路。
IMG-1217	高压钢丝软管	液压气动/高压软管	1	液压气动	高压管路	no		high	高压钢丝软管为液压高压软管。
IMG-1218	高压铜球阀	工程材料/阀门	1	管材管件阀门	阀门	no		high	铜球阀属于阀门，旧工程材料过泛。
IMG-1219	高压防水自粘带	电气耗材/绝缘胶带	1	电气电料	绝缘材料	no		high	高压防水自粘带用于电气绝缘防水。
IMG-1220	高帮劳保鞋	劳保耗材/足部防护	1	劳保防护	足部防护	no		high	劳保鞋为足部防护用品。
IMG-1221	高强度全牙螺丝	紧固件/螺丝	2	紧固件与连接件	螺丝	no		high	全牙高强螺丝为螺丝类紧固件。
IMG-1222	高强度全牙螺杆	紧固件/螺杆	1	紧固件与连接件	螺杆	no		high	全牙螺杆为螺杆类紧固件。
IMG-1223	高强度全螺纹螺丝套件	紧固件/螺丝套件	1	紧固件与连接件	螺丝	no		high	螺丝套件归螺丝类紧固件，垫圈为随套件配置。
IMG-1224	高强度螺丝	五金备件/紧固件；紧固件/螺丝	4	紧固件与连接件	螺丝	no		high	高强度螺丝为标准紧固件，旧五金备件过泛。
IMG-1225	高强度螺丝套件	紧固件/螺丝套件	1	紧固件与连接件	螺丝	no		high	螺丝套件按主件螺丝分类。
IMG-1226	高强度螺母	紧固件/螺母	1	紧固件与连接件	螺母	no		high	高强度螺母归螺母。
IMG-1227	高温润滑脂	油品/润滑脂	1	化工胶粘涂料	润滑剂	no		high	高温黄油为润滑脂。
IMG-1228	高筒雨鞋	劳保耗材/足部防护	1	劳保防护	足部防护	no		high	高筒雨鞋属于足部防护。
IMG-1229	高粱扫把	劳保耗材/清洁工具；清洁工具/扫把	2	清洁办公后勤	清洁工具	no		high	扫把为清洁工具，旧劳保耗材错误。
IMG-1230	鱼尾螺丝	五金备件/紧固件	3	紧固件与连接件	螺丝	no		high	鱼尾螺丝为螺丝类紧固件。
IMG-1231	鸭嘴吊具	吊装索具/吊具	2	吊装索具	吊具	no		high	新建二级吊具；鸭嘴吊具为吊装夹具。
IMG-1232	麻花钻头	工具耗材/钻头	1	工具耗材	钻头	no		high	麻花钻头为钻头耗材。
IMG-1233	麻袋	包装材料/袋类；包装材料/麻袋	2	包装覆盖周转	包装袋	no		high	麻袋为包装袋类材料。
IMG-1234	黄油嘴	润滑系统/黄油嘴；润滑配件/黄油嘴；设备润滑/黄油嘴	15	设备备件	通用机械备件	no		high	黄油嘴是设备润滑系统小备件，不是化工油品。
IMG-1235	黄油枪	润滑工具/黄油枪	1	工具量具	手动工具	no		high	黄油枪为手动加注润滑工具。
IMG-1236	黄砂	建材/砂石；建材/砂石料	2	建筑材料	水泥砂石	no		high	黄砂属于砂石建材。
IMG-1237	黑模板	建筑材料/模板木方	2	建筑材料	模板木方	no		high	黑模板归模板木方。
IMG-1238	鼓风机	设备备件/风机	1	施工机具设备	风机设备	no		medium	新建二级风机设备；鼓风机为小型设备整机，旧备件需确认。
IMG-1239	鼓风机滤芯	备品备件/过滤件	1	设备备件	通用机械备件	no		high	滤芯是鼓风机配套备件。
IMG-1240	鼠标	行政后勤/办公用品	2	清洁办公后勤	办公用品	no		high	鼠标为办公用品。
IMG-1241	齿轮油	化工耗材/润滑油；油品/润滑油	3	化工胶粘涂料	润滑剂	no		high	齿轮油为润滑油，旧化工耗材口径过泛。
IMG-1242	齿轮泵	设备备件/泵	1	施工机具设备	泵类设备	no		medium	齿轮泵为泵类设备整机，若作维修替换再按备件管理。
