group_id	item_name	old_groups	sku_count	suggested_category	suggested_subcategory	needs_split	split_basis	confidence	reason
IMG-0201	充电电钻	工具器具/电动工具	1	电动气动工具	电动工具	no		high	充电电钻是电动工具整机。
IMG-0202	光纤交换机	弱电安防/网络设备	1	弱电安防	网络材料	no		high	光纤交换机属于网络弱电设备。
IMG-0203	全树脂基碳带	标签耗材/碳带	1	包装覆盖周转	标签耗材	no		medium	碳带用于标签打印识别；推荐二级无标签耗材，新增二级。
IMG-0204	全胶手套	劳保耗材/手套	1	劳保防护	手套	no		high	全胶手套是手部防护用品，旧劳保耗材不保留。
IMG-0205	全螺纹丝杆	紧固件/螺杆	1	紧固件与连接件	螺杆	no		high	全螺纹丝杆属于螺杆类紧固连接件。
IMG-0206	八字扣头	液压/高压管路	1	液压气动	液压接头	no		medium	八字扣头用于高压管路扣接，按液压接头承接。
IMG-0207	六联管夹加工件	定制件/管夹卡箍	1	定制加工件	金属加工件	no		high	样例标注加工六联管夹，归定制金属加工件。
IMG-0208	六角自攻螺丝	五金备件/紧固件	1	紧固件与连接件	螺丝	no		high	六角自攻螺丝属于螺丝类紧固件，旧五金备件过宽。
IMG-0209	六角螺丝	五金备件/紧固件	1	紧固件与连接件	螺丝	no		high	六角螺丝属于螺丝类紧固件，旧五金备件过宽。
IMG-0210	六角螺栓组件	紧固件/螺栓	1	紧固件与连接件	螺丝	no		high	螺栓组件按螺丝类紧固件承接，成套为采购属性。
IMG-0211	内丝变径直接	管件/管路接头	1	管材管件阀门	直接	no		high	内丝变径直接是管路直连接头。
IMG-0212	内丝直接	管件/镀锌管件	1	管材管件阀门	直接	no		high	内丝直接是镀锌管直连管件。
IMG-0213	内丝直通	管件/管接头	1	管材管件阀门	直接	no		high	内丝直通与直接同属直连管件。
IMG-0214	内六角扳手	工具器具/手动工具	1	工具量具	手动工具	no		high	内六角扳手属于手动工具。
IMG-0215	内六角扳手套装	工具/手动工具	2	工具量具	手动工具	no		high	内六角扳手套装属于手动工具。
IMG-0216	内六角螺丝	五金备件/紧固件；紧固件/螺丝	6	紧固件与连接件	螺丝	no		high	样例均为内六角螺丝，旧五金备件需归紧固件。
IMG-0217	内六角螺丝套件	紧固件/螺丝套件	4	紧固件与连接件	螺丝	no		high	内六角螺丝套件仍按螺丝类紧固件管理。
IMG-0218	内六角螺栓	紧固件/螺栓	1	紧固件与连接件	螺丝	no		high	内六角螺栓按螺丝类紧固件承接。
IMG-0219	内墙乳胶漆	油漆涂料/乳胶漆	1	化工胶粘涂料	涂料	no		high	内墙乳胶漆属于涂料。
IMG-0220	内外四方接头	定制件/管路接头	1	定制加工件	管路接头	no		high	样例标注加工内外四方接头，归定制管路接头。
IMG-0221	冰块	行政后勤/临时消耗品	2	清洁办公后勤	生活用品	no		medium	冰块为现场后勤临时消耗品，旧行政后勤归并到生活用品。
IMG-0222	冲击钻头	工具器具/工具配件	5	工具耗材	钻头	no		high	冲击钻头属于钻头类工具耗材。
IMG-0223	冲凿套装	工具/冲凿工具	1	工具量具	手动工具	no		high	冲凿套装为手动冲凿工具。
IMG-0224	冲孔不锈钢板	定制件/金属加工件	1	定制加工件	金属加工件	no		high	样例标注不锈钢板冲孔加工，归定制金属加工件。
IMG-0225	冲孔冲头	工具/冲头	2	工具耗材	刀具	no		medium	冲头为冲孔刀具/模具耗材；推荐二级无刀具，新增二级。
IMG-0226	冲水水箱	工程材料/洁具配件	1	管材管件阀门	水暖五金	no		medium	冲水水箱属于给排水洁具配件，按水暖五金承接。
IMG-0227	冷压线鼻端子	电气/接线端子	3	电气电料	接线端子	no		high	冷压线鼻端子用于导线端接，归接线端子。
IMG-0228	冷热水阀	工程材料/水暖五金	1	管材管件阀门	阀门	no		high	冷热水阀属于水暖管路阀门，旧工程材料过宽。
IMG-0229	冷热水龙头	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		high	冷热水龙头属于水暖五金。
IMG-0230	减压阀	阀门/减压阀	1	管材管件阀门	阀门	no		high	减压阀属于管路阀门。
IMG-0231	减速带	安全防护/交通设施	1	安全消防	交通设施	no		medium	减速带是现场交通安全设施；推荐二级无交通设施，新增二级。
IMG-0232	刀开关手柄	电气/开关配件	1	电气电料	低压电器	no		medium	刀开关手柄是低压开关配件，按低压电器承接。
IMG-0233	刀片	工具/刀片	1	工具耗材	刀具	no		medium	刀片是工具消耗刀具；推荐二级无刀具，新增二级。
IMG-0234	刀阀	阀门/刀阀	1	管材管件阀门	阀门	no		high	刀阀属于管路阀门。
IMG-0235	切割嘴	焊接耗材/焊割配件	1	焊接切割	切割耗材	no		high	切割嘴是气割切割耗材。
IMG-0236	切割机防护罩	工具备件/电动工具配件	1	电动气动工具	工具附件	no		high	切割机防护罩是电动工具附件/配件。
IMG-0237	切割片	工具器具/磨切耗材；磨具磨料/切割片	3	工具耗材	切割片	no		high	切割片属于磨切类工具耗材。
IMG-0238	创可贴	劳保/急救用品；劳保耗材/急救用品	2	劳保防护	急救用品	no		medium	创可贴为现场急救劳保用品；推荐二级无急救用品，新增二级。
IMG-0239	刮板	涂装工具/刮板	1	工具量具	手动工具	no		high	刮板是涂装/修整手动工具。
IMG-0240	刮泥板	定制件/设备备件	1	定制加工件	图纸件	no		medium	样例标注定做刮泥板，按非标图纸件；旧设备备件只反映用途。
IMG-0241	刻度勺	工具耗材/计量工具	1	工具量具	测量工具	no		medium	刻度勺用于计量取样，归测量工具；旧工具耗材不准确。
IMG-0242	剥线钳	工具/电工工具；工具器具/手动工具	2	工具量具	电工工具	no		high	剥线钳是电工手动工具。
IMG-0243	剪刀	工具器具/手动工具	1	工具量具	手动工具	no		high	剪刀属于手动工具。
IMG-0244	割嘴	焊割工具/割嘴；焊接耗材/焊割配件	2	焊接切割	切割耗材	no		high	割嘴是气割切割耗材。
IMG-0245	割枪	焊接工具/气割工具；焊接耗材/焊割工具	2	焊接切割	焊割工具	no		high	割枪是气割作业工具，旧耗材口径不准。
IMG-0246	割炬	焊接耗材/焊割工具	1	焊接切割	焊割工具	no		high	割炬是气割作业工具，旧焊接耗材口径不准。
IMG-0247	办公桌	行政后勤/办公家具	2	清洁办公后勤	办公家具	no		medium	办公桌为后勤办公家具；推荐二级无办公家具，新增二级。
IMG-0248	办公椅	行政后勤/办公家具	2	清洁办公后勤	办公家具	no		medium	办公椅为后勤办公家具；推荐二级无办公家具，新增二级。
IMG-0249	加厚卡槽	定制件/管路接头	1	定制加工件	管路接头	no		high	样例标注加工加厚卡槽，归定制管路接头。
