group_id	item_name	old_groups	sku_count	suggested_category	suggested_subcategory	needs_split	split_basis	confidence	reason
IMG-0201	充电电钻	工具器具/电动工具	1	电动气动工具	电动工具	no		high	充电电钻是电动工具整机。
IMG-0202	光纤交换机	弱电安防/网络设备	1	弱电安防	网络材料	no		high	光纤交换机属于网络弱电设备。
IMG-0203	全树脂基碳带	标签耗材/碳带	1	包装覆盖周转	标签耗材	no		medium	碳带用于标签打印识别；推荐二级无标签耗材，新增二级。
IMG-0204	全胶手套	劳保耗材/手套	1	劳保防护	手套	no		high	全胶手套是手部防护用品，旧劳保耗材不保留。
IMG-0205	全螺纹丝杆	紧固件/螺杆	1	紧固件与连接件	螺杆	no		high	全螺纹丝杆属于螺杆类紧固连接件。
IMG-0206	八字扣头	液压/高压管路	1	液压气动	液压接头	no		medium	八字扣头用于高压管路扣接，按液压接头承接。
IMG-0207	六联管夹加工件	定制件/管夹卡箍	1	定制加工件	金属加工件	no		high	样例标注加工六联管夹，归定制金属加工件。
IMG-0208	六角自攻螺丝	五金备件/紧固件	1	紧固件与连接件	螺丝	no		high	六角自攻螺丝属于螺丝类紧固件，旧五金备件过宽。
IMG-0209	六角螺丝	五金备件/紧固件	1	紧固件与连接件	螺丝	no		high	六角螺丝属于螺丝类紧固件，旧五金备件过宽。
IMG-0210	六角螺栓组件	紧固件/螺栓	1	紧固件与连接件	螺丝	no		high	螺栓组件按螺丝类紧固件承接，成套为采购属性。
IMG-0211	内丝变径直接	管件/管路接头	1	管材管件阀门	直接	no		high	内丝变径直接是管路直连接头。
IMG-0212	内丝直接	管件/镀锌管件	1	管材管件阀门	直接	no		high	内丝直接是镀锌管直连管件。
IMG-0213	内丝直通	管件/管接头	1	管材管件阀门	直接	no		high	内丝直通与直接同属直连管件。
IMG-0214	内六角扳手	工具器具/手动工具	1	工具量具	手动工具	no		high	内六角扳手属于手动工具。
IMG-0215	内六角扳手套装	工具/手动工具	2	工具量具	手动工具	no		high	内六角扳手套装属于手动工具。
IMG-0216	内六角螺丝	五金备件/紧固件；紧固件/螺丝	6	紧固件与连接件	螺丝	no		high	样例均为内六角螺丝，旧五金备件需归紧固件。
IMG-0217	内六角螺丝套件	紧固件/螺丝套件	4	紧固件与连接件	螺丝	no		high	内六角螺丝套件仍按螺丝类紧固件管理。
IMG-0218	内六角螺栓	紧固件/螺栓	1	紧固件与连接件	螺丝	no		high	内六角螺栓按螺丝类紧固件承接。
IMG-0219	内墙乳胶漆	油漆涂料/乳胶漆	1	化工胶粘涂料	涂料	no		high	内墙乳胶漆属于涂料。
IMG-0220	内外四方接头	定制件/管路接头	1	定制加工件	管路接头	no		high	样例标注加工内外四方接头，归定制管路接头。
IMG-0221	冰块	行政后勤/临时消耗品	2	清洁办公后勤	生活用品	no		medium	冰块为现场后勤临时消耗品，旧行政后勤归并到生活用品。
IMG-0222	冲击钻头	工具器具/工具配件	5	工具耗材	钻头	no		high	冲击钻头属于钻头类工具耗材。
IMG-0223	冲凿套装	工具/冲凿工具	1	工具量具	手动工具	no		high	冲凿套装为手动冲凿工具。
IMG-0224	冲孔不锈钢板	定制件/金属加工件	1	定制加工件	金属加工件	no		high	样例标注不锈钢板冲孔加工，归定制金属加工件。
IMG-0225	冲孔冲头	工具/冲头	2	工具耗材	刀具	no		medium	冲头为冲孔刀具/模具耗材；推荐二级无刀具，新增二级。
IMG-0226	冲水水箱	工程材料/洁具配件	1	管材管件阀门	水暖五金	no		medium	冲水水箱属于给排水洁具配件，按水暖五金承接。
IMG-0227	冷压线鼻端子	电气/接线端子	3	电气电料	接线端子	no		high	冷压线鼻端子用于导线端接，归接线端子。
IMG-0228	冷热水阀	工程材料/水暖五金	1	管材管件阀门	阀门	no		high	冷热水阀属于水暖管路阀门，旧工程材料过宽。
IMG-0229	冷热水龙头	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		high	冷热水龙头属于水暖五金。
IMG-0230	减压阀	阀门/减压阀	1	管材管件阀门	阀门	no		high	减压阀属于管路阀门。
IMG-0231	减速带	安全防护/交通设施	1	安全消防	交通设施	no		medium	减速带是现场交通安全设施；推荐二级无交通设施，新增二级。
IMG-0232	刀开关手柄	电气/开关配件	1	电气电料	低压电器	no		medium	刀开关手柄是低压开关配件，按低压电器承接。
IMG-0233	刀片	工具/刀片	1	工具耗材	刀具	no		medium	刀片是工具消耗刀具；推荐二级无刀具，新增二级。
IMG-0234	刀阀	阀门/刀阀	1	管材管件阀门	阀门	no		high	刀阀属于管路阀门。
IMG-0235	切割嘴	焊接耗材/焊割配件	1	焊接切割	切割耗材	no		high	切割嘴是气割切割耗材。
IMG-0236	切割机防护罩	工具备件/电动工具配件	1	电动气动工具	工具附件	no		high	切割机防护罩是电动工具附件/配件。
IMG-0237	切割片	工具器具/磨切耗材；磨具磨料/切割片	3	工具耗材	切割片	no		high	切割片属于磨切类工具耗材。
IMG-0238	创可贴	劳保/急救用品；劳保耗材/急救用品	2	劳保防护	急救用品	no		medium	创可贴为现场急救劳保用品；推荐二级无急救用品，新增二级。
IMG-0239	刮板	涂装工具/刮板	1	工具量具	手动工具	no		high	刮板是涂装/修整手动工具。
IMG-0240	刮泥板	定制件/设备备件	1	定制加工件	图纸件	no		medium	样例标注定做刮泥板，按非标图纸件；旧设备备件只反映用途。
IMG-0241	刻度勺	工具耗材/计量工具	1	工具量具	测量工具	no		medium	刻度勺用于计量取样，归测量工具；旧工具耗材不准确。
IMG-0242	剥线钳	工具/电工工具；工具器具/手动工具	2	工具量具	电工工具	no		high	剥线钳是电工手动工具。
IMG-0243	剪刀	工具器具/手动工具	1	工具量具	手动工具	no		high	剪刀属于手动工具。
IMG-0244	割嘴	焊割工具/割嘴；焊接耗材/焊割配件	2	焊接切割	切割耗材	no		high	割嘴是气割切割耗材。
IMG-0245	割枪	焊接工具/气割工具；焊接耗材/焊割工具	2	焊接切割	焊割工具	no		high	割枪是气割作业工具，旧耗材口径不准。
IMG-0246	割炬	焊接耗材/焊割工具	1	焊接切割	焊割工具	no		high	割炬是气割作业工具，旧焊接耗材口径不准。
IMG-0247	办公桌	行政后勤/办公家具	2	清洁办公后勤	办公家具	no		medium	办公桌为后勤办公家具；推荐二级无办公家具，新增二级。
IMG-0248	办公椅	行政后勤/办公家具	2	清洁办公后勤	办公家具	no		medium	办公椅为后勤办公家具；推荐二级无办公家具，新增二级。
IMG-0249	加厚卡槽	定制件/管路接头	1	定制加工件	管路接头	no		high	样例标注加工加厚卡槽，归定制管路接头。
IMG-0250	加厚卡箍	定制件/管路接头	2	定制加工件	管路接头	no		high	按规格加工的加厚管路卡箍，属非标管路接头。
IMG-0251	加厚周转箱	容器/周转箱	2	包装覆盖周转	周转容器	no		high	周转箱按尺寸区分，归周转容器。
IMG-0252	加厚垫片	紧固件/垫圈	2	紧固件与连接件	垫圈	no		high	M规格垫片属垫圈类紧固件。
IMG-0253	加厚油布	覆盖材料/油布	2	包装覆盖周转	覆盖材料	no		high	油布用于覆盖防护，旧覆盖材料可标准归并。
IMG-0254	加厚货架	仓储设备/货架	1	清洁办公后勤	仓储用品	no		medium	货架是现场仓储用品；推荐无对应二级，按仓储用品新建。
IMG-0255	加厚铁合页	五金备件/门窗五金	2	清洁办公后勤	门窗五金	no		high	合页属门窗五金，材质和尺寸只影响规格。
IMG-0256	加厚铜接头	液压/高压管路	3	液压气动	液压接头	no		high	铜头用于高压管路连接，归液压接头。
IMG-0257	加厚铝合金扣	液压/高压管路	1	液压气动	液压接头	no		medium	旧分组为高压管路，铝合金扣按液压管路连接件处理。
IMG-0258	加厚风筒	定制件/通风风筒	2	定制加工件	通风风筒	no		medium	按直径长度加工的通风风筒；推荐无对应二级，按通风风筒新建。
IMG-0259	加气块	建材/砌块	1	建筑材料	砖砌材料	no		high	加气块是砌体材料，旧建材口径过宽。
IMG-0260	加气混凝土砌块	建材/砌块	1	建筑材料	砖砌材料	no		high	加气混凝土砌块是砌体材料。
IMG-0261	加长六角套筒	工具/套筒	7	工具量具	手动工具	no		high	套筒是手动工具，规格差异不拆分。
IMG-0262	加长六角螺丝	定制件/紧固件	1	紧固件与连接件	螺丝	no		high	本质是六角螺丝，加长加工不改变紧固件属性。
IMG-0263	加长套筒	工具器具/手动工具	1	工具量具	手动工具	no		high	套筒属手动工具。
IMG-0264	加长弯头	定制件/管路接头	3	定制加工件	管路接头	no		high	定做加长弯头为非标管路接头。
IMG-0265	劳动车	物流搬运/手推车	1	施工机具设备	搬运设备	no		high	劳动车用于现场搬运，归搬运设备。
IMG-0266	劳动车轮胎套件	搬运工具/手推车配件	1	设备备件	通用机械备件	no		high	车轮和实心胎是劳动车维修替换件。
IMG-0267	医用绷带	劳保耗材/急救用品	1	劳保防护	急救用品	no		medium	绷带用于现场急救；推荐无对应二级，按急救用品新建。
IMG-0268	医用胶带	劳保耗材/急救用品	1	劳保防护	急救用品	no		medium	医用胶带用于急救包扎，不按工业胶粘材料归类。
IMG-0269	十字扣件	建筑施工耗材/脚手架扣件	1	紧固件与连接件	卡扣	no		high	脚手架扣件本质是连接固定件，旧建筑施工耗材过宽。
IMG-0270	十字批头套装	工具/手动工具	1	电动气动工具	工具附件	no		medium	批头是螺丝刀/电批可换附件，套装不改变物料族。
IMG-0271	十字测钉	工程材料/测量标识	1	工具量具	测量工具	no		medium	测钉用于测量放样标识，归测量工具辅件。
IMG-0272	十字螺丝	紧固件/螺丝	1	紧固件与连接件	螺丝	no		high	十字头螺丝属标准紧固件。
IMG-0273	十字螺丝刀	工具/手动工具	3	工具量具	手动工具	no		high	螺丝刀为手动工具。
IMG-0274	单向阀	工程材料/阀门	1	管材管件阀门	阀门	no		high	单向阀属阀门，旧工程材料过宽。
IMG-0275	单头外丝无缝管加工件	定制件/钢管加工件	1	定制加工件	管路接头	no		high	无缝管单头外丝加工后用于管路连接。
IMG-0276	卡槽导轨	管道紧固/导轨	1	紧固件与连接件	管卡	no		medium	注浆管卡槽导轨用于管道固定，归管卡类连接件。
IMG-0277	卡槽弯头	定制件/管路接头	2	定制加工件	管路接头	no		high	带卡槽定制弯头属非标管路接头。
IMG-0278	卡槽钢圈接头	定制件/管路接头	1	定制加工件	管路接头	no		high	定做卡槽钢圈接头属非标管路接头。
IMG-0279	卡环	吊装索具/连接件	1	吊装索具	卡环	no		high	卡环用于吊装连接；推荐无对应二级，按卡环新建。
IMG-0280	卡箍	管夹/卡箍	1	紧固件与连接件	管卡	no		high	卡箍用于管道夹持固定，归管卡。
IMG-0281	卡箍丝牙接头	定制件/管路接头	1	定制加工件	管路接头	no		high	一头卡箍一头丝牙为定制管路接头。
IMG-0282	卡箍接头	定制件/管路接头	3	定制加工件	管路接头	no		high	加工卡箍接头属非标管路接头，规格差异不拆分。
IMG-0283	卡簧	五金备件/紧固件	1	紧固件与连接件	卡扣	no		high	卡簧是限位固定件，旧五金备件过宽。
IMG-0284	卷尺	工具/测量工具；工具器具/测量工具；量具/卷尺	9	工具量具	测量工具	no		high	卷尺是测量工具，长度差异不拆分。
IMG-0285	卷扬机	吊装索具/起重设备	1	吊装索具	起重设备	no		high	卷扬机用于起重牵引；推荐无对应二级，按起重设备新建。
IMG-0286	卸扣	吊装索具/卸扣	16	吊装索具	卸扣	no		high	卸扣按额定载荷区分规格，物料族一致。
IMG-0287	压力开关	仪表/压力控制	1	电气电料	低压电器	no		medium	压力开关是电气控制元件，旧仪表口径需标准化。
IMG-0288	压力表	仪表/压力仪表	1	工具量具	检测仪器	no		high	压力表用于压力检测，归检测仪器。
IMG-0289	厕所刷	劳保耗材/清洁工具	1	清洁办公后勤	清洁工具	no		high	厕所刷是清洁工具，旧劳保耗材错误。
IMG-0290	厚双面胶	化工耗材/胶粘带	1	化工胶粘涂料	胶粘剂	no		high	双面胶属胶粘材料，厚度为规格特征。
IMG-0291	双卡管道连接器	管道紧固/管道连接器	1	管材管件阀门	直接	no		medium	管道连接器用于管路直连，旧管道紧固口径偏窄。
IMG-0292	双外丝无缝管加工件	定制件/钢管加工件	1	定制加工件	管路接头	no		high	两头外丝无缝管加工后作为管路接头使用。
IMG-0293	双头抱箍接头	定制件/管路接头	1	定制加工件	管路接头	no		high	两头抱箍加工件属定制管路接头。
IMG-0294	双层床	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	双层床为宿舍生活用品。
IMG-0295	双开门电箱	定制件/电气箱柜	1	电气电料	电气箱柜	no		medium	本质为电气箱柜；推荐无对应二级，按电气箱柜新建。
IMG-0296	双快水泥	建材/水泥砂浆；建筑材料/水泥砂石	3	建筑材料	水泥砂石	no		high	双快水泥属水泥类建筑材料。
IMG-0297	双电源转换器	电气/低压电器	2	电气电料	低压电器	no		high	双电源转换器属低压电器。
IMG-0298	双联重型管卡	管道紧固/管卡	2	紧固件与连接件	管卡	no		high	管卡用于管道固定，型式差异不拆分。
IMG-0299	双门控制箱	定制件/电控箱	1	电气电料	电气箱柜	no		medium	控制箱本质为电气箱柜；推荐无对应二级，按电气箱柜新建。
IMG-0300	双面胶	化工耗材/胶粘带	1	化工胶粘涂料	胶粘剂	no		high	双面胶属胶粘材料。
IMG-0301	双面胶带	胶带/工业胶带	1	化工胶粘涂料	胶粘剂	no		high	3M双面胶带按胶粘材料归类。
IMG-0302	反光警示带	安全防护/警示用品	1	安全消防	警示标识	no		high	反光警示带用于现场警示。
IMG-0303	反射片	安全设施/反光材料	2	安全消防	警示标识	no		high	反射片用于安全反光警示，规格差异不拆分。
IMG-0304	发泡剂	化工耗材/填缝材料	1	化工胶粘涂料	密封材料	no		high	发泡剂用于填缝密封。
IMG-0305	发泡剂枪	工具/施胶工具	1	工具量具	手动工具	no		high	发泡剂枪是施胶手动工具。
IMG-0306	发泡胶	化工耗材/填缝剂；胶粘剂/发泡胶	2	化工胶粘涂料	密封材料	no		high	发泡胶用于填缝密封，品牌规格不拆分。
IMG-0307	变压USB插座	电气材料/插头插座	1	电气电料	插头插座	no		high	带变压USB功能的插座仍属插头插座。
IMG-0308	变压器	电气材料/电源电器	1	电气电料	低压电器	no		high	24V变压器属低压电源电器。
IMG-0309	变径对丝接头	液压/高压管路	2	液压气动	液压接头	no		high	变径对丝用于高压液压管路连接。
IMG-0310	变径接头	定制件/管路接头；液压/高压管路	3	液压气动	液压接头	yes	按用途/是否定制拆分	medium	高压螺纹接头与不锈钢定制变径件混在一起。
IMG-0311	变焦摄像头	弱电安防/监控设备	1	弱电安防	监控设备	no		high	摄像头属监控设备。
IMG-0312	变频器操作面板	自动化/变频器配件	1	电气电料	低压电器	no		medium	变频器面板是电气控制配件，旧自动化分类不在标准表。
IMG-0313	变频空调	设备/通用电器	1	清洁办公后勤	生活用品	no		medium	空调用于现场后勤生活，旧通用设备过宽。
IMG-0314	变频自吸泵	设备备件/泵	1	施工机具设备	泵类设备	no		high	自吸泵是泵类设备，旧设备备件错误。
IMG-0315	台式砂轮机	工具器具/电动工具	1	电动气动工具	电动工具	no		high	台式砂轮机为电动工具整机。
IMG-0316	台钳	工具/夹持工具	1	工具量具	手动工具	no		high	台钳为夹持类手动工具。
IMG-0317	叶轮	设备备件/搅拌机配件	3	设备备件	搅拌机备件	no		high	叶轮为搅拌机适配备件。
IMG-0318	合成纤维垫块	密封材料/非金属垫块	1	设备备件	通用机械备件	no		medium	合成纤维垫块更像设备用非金属垫块，不属胶粘涂料。
IMG-0319	合金两半扣	液压/管路扣件	2	液压气动	液压接头	no		high	两半扣用于液压管路连接固定。
IMG-0320	合金钻头	工具器具/工具配件	6	工具耗材	钻头	no		high	合金钻头是工具消耗件，直径差异不拆分。
IMG-0321	合页	五金备件/门窗五金；五金建材/门窗五金	2	清洁办公后勤	门窗五金	no		high	合页属门窗五金，旧五金口径需归并。
IMG-0322	吊包	吊装索具/吊包	1	吊装索具	吊包	no		high	吊包用于吊装承载；推荐无对应二级，按吊包新建。
IMG-0323	吊带	吊装索具/吊带	7	吊装索具	吊带	no		high	吊带按载荷长度区分规格，物料族一致。
IMG-0324	吊灯头	电气材料/照明附件	1	电气电料	照明灯具	no		high	吊灯头是照明配件，归照明灯具类。
IMG-0325	吊装带	吊装索具/吊带	9	吊装索具	吊带	no		high	吊装带即吊带，按载荷长度区分规格。
IMG-0326	吊装袋	吊装索具/吊包	1	吊装索具	吊包	no		high	吊装袋为吊包装具，推荐无对应二级按吊包归口。
IMG-0327	吊车垫块	吊装索具/支垫件	1	吊装索具	支垫件	no		medium	吊车支腿垫块服务吊装作业；推荐无对应二级，按支垫件新建。
IMG-0328	吊钩保险卡	吊装索具/吊钩配件	1	吊装索具	吊钩	no		high	吊钩保险卡是吊钩安全配件。
IMG-0329	吊钩保险扣	吊装索具/吊钩配件	2	吊装索具	吊钩	no		high	吊钩保险扣是吊钩配件，载荷差异不拆分。
IMG-0330	后备套夹子	定制件/金属加工件	1	定制加工件	金属加工件	no		high	按部件加工的非标金属夹子。
IMG-0331	吨袋	包装材料/吨袋	2	包装覆盖周转	包装袋	no		high	吨袋属大宗包装袋，承重大小为规格。
IMG-0332	启动按钮指示灯	电气材料/按钮指示	1	电气电料	开关按钮	no		high	启动按钮和指示灯属按钮指示元件。
IMG-0333	启辉器	电气材料/照明配件	1	电气电料	照明灯具	no		high	启辉器是照明灯具配件。
IMG-0334	吸油棉	清洁耗材/吸附材料；环保耗材/吸附材料	4	清洁办公后勤	清洁耗材	no		high	吸油棉用于清洁吸附，旧环保耗材按实物归类。
IMG-0335	吹尘枪	工具/气动工具	1	电动气动工具	气动工具	no		high	吹尘枪是气动工具。
IMG-0336	喷壶	行政后勤/清洁用品	2	清洁办公后勤	清洁工具	no		high	喷壶常用于清洁喷洒，容量差异不拆分。
IMG-0337	喷漆	化工耗材/涂料	2	化工胶粘涂料	涂料	no		high	自喷漆属涂料，颜色为规格属性。
IMG-0338	喷火枪	工具/焊割工具；工具/燃气工具	2	焊接切割	焊割工具	no		high	喷火枪用于火焰加热/焊割，旧工具口径需归焊割。
IMG-0339	噪音计	工具器具/检测仪器	1	工具量具	检测仪器	no		high	噪音计用于检测测量。
IMG-0340	四位开关	电气材料/插座开关	1	电气电料	开关按钮	no		high	四位开关属开关按钮类电料。
IMG-0341	四氟垫片	定制件/密封垫片；密封材料/四氟制品	2	化工胶粘涂料	密封材料	no		medium	四氟垫片用于密封，定制尺寸不改变密封材料属性。
IMG-0342	固定扳手	工具/手动工具	1	工具量具	手动工具	no		high	扳手属手动工具。
IMG-0343	国标法兰	管件/法兰	1	管材管件阀门	法兰	no		high	法兰属管件法兰类。
IMG-0344	圆头螺丝套件	紧固件/螺丝套件	1	紧固件与连接件	螺丝	no		high	圆头螺丝及垫片套装按主体螺丝归类。
IMG-0345	圆珠笔	办公用品/书写工具	1	清洁办公后勤	办公用品	no		high	圆珠笔为办公用品。
IMG-0346	土工布	建筑材料/土工材料	1	建筑材料	覆盖防护材料	no		medium	土工布用于土建覆盖隔离防护，归覆盖防护材料。
IMG-0347	地坪漆底漆	化工耗材/涂料	2	化工胶粘涂料	涂料	no		high	地坪漆底漆属涂料。
IMG-0348	地坪漆底漆固化剂	化工耗材/涂料辅料	1	化工胶粘涂料	涂料	no		high	固化剂是地坪漆配套涂料辅料，按涂料归口。
IMG-0349	地坪漆面漆固化剂	化工耗材/涂料辅料	1	化工胶粘涂料	涂料	no		high	面漆固化剂是地坪漆配套涂料辅料。
IMG-0350	地板胶	装修材料/地面材料	1	建筑材料	装饰材料	no		high	PVC地板胶是地面装饰材料，不是胶粘剂。
IMG-0351	地毯刷	清洁工具/刷子	1	清洁办公后勤	清洁工具	no		high	地毯刷用于清洁作业。
IMG-0352	地线	电气材料/电线电缆	1	电气电料	电线电缆	no		high	地线属电线电缆。
IMG-0353	地线夹	焊接工具/焊机配件	1	焊接切割	焊割工具	no		high	焊机地线夹属焊接工具配件。
IMG-0354	垃圾夹	清洁用品/清洁工具	1	清洁办公后勤	清洁工具	no		high	垃圾夹为清洁拾取工具。
IMG-0355	垃圾桶	劳保耗材/清洁工具；行政后勤/清洁用品	5	清洁办公后勤	清洁工具	no		high	垃圾桶用于现场清洁收集，容量配置为规格。
IMG-0356	垃圾袋	劳保耗材/清洁用品；清洁用品/垃圾袋；行政后勤/清洁用品	11	清洁办公后勤	清洁耗材	no		high	垃圾袋是清洁消耗品，旧劳保耗材错误。
IMG-0357	垫片	加工件/金属加工件；定制件/金属加工件；紧固件/垫圈	6	紧固件与连接件	垫圈	yes	按是否定制/用途拆分	medium	标准螺栓垫圈与加工金属垫片混在一起。
IMG-0358	堵头	定制件/管路接头；工程材料/管件	3	管材管件阀门	堵头	no		medium	堵头属管件封堵件；推荐无对应二级，按堵头新建。
IMG-0359	堵漏王	建材/堵漏材料	1	建筑材料	防水材料	no		high	堵漏王用于堵漏防水，旧建材口径过宽。
IMG-0360	塑壳断路器	电气/断路器	1	电气电料	低压电器	no		high	塑壳断路器属低压电器。
IMG-0361	塑料凳	行政后勤/家具用品；行政后勤/生活用品	2	清洁办公后勤	生活用品	no		high	塑料凳为后勤生活用品。
IMG-0362	塑料扫把	清洁用品/扫把	1	清洁办公后勤	清洁工具	no		high	扫把为清洁工具。
IMG-0363	塑料方凳	办公生活用品/家具；行政后勤/生活用品	2	清洁办公后勤	生活用品	no		high	塑料方凳为后勤生活用品。
IMG-0364	塑料焊枪	工具/焊接工具	1	焊接切割	焊割工具	no		high	塑料焊枪属焊接工具。
IMG-0365	塑料箱	行政后勤/收纳用品	1	包装覆盖周转	周转容器	no		medium	塑料箱本质为收纳周转容器，旧行政后勤按实物归类。
IMG-0366	塞尺	工具器具/测量工具	1	工具量具	测量工具	no		high	塞尺为测量工具。
IMG-0367	墙布	装修材料/墙面材料	1	建筑材料	装饰材料	no		high	墙布是墙面装饰材料。
IMG-0368	墙纸	建筑装饰材料/墙纸；装修材料/墙面材料	2	建筑材料	装饰材料	no		high	墙纸为墙面装饰材料。
IMG-0369	墨斗	工具/测量放线工具	1	工具量具	测量工具	no		high	墨斗用于施工放线测量。
IMG-0370	复合吸油棉	清洁耗材/吸油棉	1	清洁办公后勤	清洁耗材	no		high	复合吸油棉用于吸油清洁。
IMG-0371	外丝接头	定制件/管路接头	3	定制加工件	管路接头	no		high	外丝接头均为加工/定做管路接头。
IMG-0372	外墙漆	化工耗材/涂料	1	化工胶粘涂料	涂料	no		high	外墙漆属涂料。
IMG-0373	外接头	工程材料/管件	1	管材管件阀门	直接	no		high	外接头为管路连接件，归直接类。
IMG-0374	多功能剥线钳	工具器具/手动工具	1	工具量具	电工工具	no		high	剥线钳是电工手动工具。
IMG-0375	多功能打印机	行政后勤/办公设备	1	清洁办公后勤	办公用品	no		medium	打印机为办公后勤设备，按办公用品归口。
IMG-0376	多层实木板	木材板材/实木板	1	建筑材料	模板木方	no		high	多层实木板属施工木板材。
IMG-0377	多点黄油泵	润滑系统/油脂泵	1	施工机具设备	泵类设备	no		medium	黄油泵是润滑加注设备，不是润滑剂本身。
IMG-0378	大开口活动扳手	工具/手动工具	1	工具量具	手动工具	no		high	活动扳手属手动工具。
IMG-0379	太阳能4G摄像头	电气材料/安防监控	1	弱电安防	监控设备	no		high	摄像头属弱电监控设备，旧电气材料过宽。
IMG-0380	太阳能4G监控套装	弱电安防/监控设备	1	弱电安防	监控设备	no		high	太阳能4G监控套装归监控设备。
IMG-0381	太阳能LED灯	电气材料/照明	1	电气电料	照明灯具	no		high	LED灯属照明灯具，供电方式为规格特征。
IMG-0382	太阳能爆闪灯	安全防护/警示灯	1	安全消防	警示标识	no		high	爆闪灯用于现场安全警示。
IMG-0383	头盔式面罩	劳保耗材/眼面防护	1	劳保防护	眼面防护	no		high	头盔式面罩是眼面防护用品。
IMG-0384	夹板加工件	定制件/金属加工件	1	定制加工件	金属加工件	no		high	按尺寸加工的金属夹板。
IMG-0385	套筒	工具/套筒	1	工具量具	手动工具	no		high	套筒属手动工具。
IMG-0386	安全带	安全防护/安全带	1	劳保防护	高处防护	no		high	全身式安全带为人员高处防护用品。
IMG-0387	安全帽一字带	劳保耗材/头部防护配件	1	劳保防护	头部防护	no		high	安全帽一字带是头部防护配件。
IMG-0388	安全绳	劳保耗材/坠落防护；安全防护/安全绳	6	劳保防护	高处防护	no		medium	样例含五点式双钩和安全绳，按人员坠落防护归口。
IMG-0389	安全网	安全防护/防护网	3	安全消防	防护网	no		high	安全网为现场防护设施。
IMG-0390	安全防护网	安全防护/防护网	1	安全消防	防护网	no		high	安全防护网归现场防护网。
IMG-0391	定制接头	定制件/管路接头	1	定制加工件	管路接头	no		high	按尺寸加工的管路接头。
IMG-0392	定制橡胶垫	定制件/橡胶加工件	1	定制加工件	图纸件	no		medium	定做橡胶垫属非标加工件，按图纸件归口。
IMG-0393	定制电箱	定制件/配电箱	1	电气电料	电气箱柜	no		medium	定制电箱本质为电气箱柜；推荐无对应二级，按电气箱柜新建。
IMG-0394	定制钢板	定制件/金属加工件	2	定制加工件	金属加工件	no		high	按尺寸加工的钢板属金属加工件。
IMG-0395	定制铝合金梯子	定制件/工具治具	1	工具量具	手动工具	no		medium	梯子是现场作业工具，定制不改变工具属性。
IMG-0396	定制集装袋	定制件/包装袋	1	包装覆盖周转	包装袋	no		high	定制吨袋/集装袋本质仍是包装袋。
IMG-0397	定向轮	五金备件/脚轮	2	设备备件	通用机械备件	no		high	定向脚轮是设备或车架替换备件。
IMG-0398	宝塔钻头开孔器	工具/钻头	1	工具耗材	钻头	no		high	宝塔钻头和开孔器为钻削耗材。
IMG-0399	实木方桌	行政后勤/家具用品	1	清洁办公后勤	生活用品	no		high	方桌为后勤生活/办公家具用品。
IMG-0400	室外照明灯	电气材料/照明	1	电气电料	照明灯具	no		high	室外照明灯属照明灯具。
IMG-0401	密封胶	化工耗材/密封胶	1	化工胶粘涂料	密封材料	no		high	密封胶属密封材料。
IMG-0402	密目安全网	安全防护/防护网	1	安全消防	防护网	no		high	密目安全网为现场防护网。
IMG-0403	对丝接头	液压/高压管路	4	液压气动	液压接头	no		high	对丝接头用于高压液压管路连接。
IMG-0404	对讲机	电气材料/通讯设备；通信设备/对讲机；通讯设备/对讲机	3	弱电安防	通讯设备	no		medium	对讲机属弱电通信设备；推荐无对应二级，按通讯设备新建。
IMG-0405	导流罩	设备备件/搅拌机配件	1	设备备件	搅拌机备件	no		high	导流罩为搅拌机适配备件。
IMG-0406	导电嘴	焊接耗材/焊机配件	1	焊接切割	焊接耗材	no		high	导电嘴为二保焊易耗件。
IMG-0407	导轨五孔插座	电气材料/插头插座	1	电气电料	插头插座	no		high	导轨安装方式不改变插座属性。
IMG-0408	封箱胶带	包装材料/胶带	1	包装覆盖周转	胶带	no		high	封箱胶带用于包装封箱。
IMG-0409	小便器感应器	工程材料/洁具配件；行政后勤/卫浴配件	2	管材管件阀门	水暖五金	no		high	小便器感应器属卫浴水暖配件。
IMG-0410	小便斗	工程材料/洁具	1	管材管件阀门	水暖五金	no		high	小便斗属卫浴洁具水暖五金。
IMG-0411	小滚筒刷	工具器具/涂装工具	1	工具耗材	刷具	no		high	滚筒刷为涂装刷具耗材。
IMG-0412	尖凿	工具耗材/凿具	1	工具耗材	凿具	no		high	尖凿为电锤等工具耗材；推荐无对应二级，按凿具新建。
IMG-0413	尖嘴钳	工具/手动工具；工具器具/手动工具	4	工具量具	手动工具	no		high	尖嘴钳属手动工具。
IMG-0414	尼龙扎带	电气材料/扎带；电气耗材/扎带；辅料耗材/扎带	9	电气电料	电气辅材	no		high	尼龙扎带常作线缆绑扎辅材，规格差异不拆分。
IMG-0415	尼龙绳	吊装索具/绳索；绳索/尼龙绳	5	吊装索具	牵引捆绑	no		high	尼龙绳用于牵引捆绑，直径差异不拆分。
IMG-0416	屏蔽信号电缆	电气材料/电线电缆	1	电气电料	电线电缆	no		high	屏蔽信号电缆属电线电缆。
